BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Esta forma de energía es la única fuente renovable que se almacena automáticamente, lo que la distingue de la energía solar directa, la eólica u otras que han de concentrarse y almacenarse artificialmente, a menudo con dificultad. Así pues, la materia orgánica constituye energía solar almacenada. La llamaremos energía de la biomasa y es precisamente la que se libera cuando se quema madera y la que proporciona alimento a los animales y al"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Esta forma de energía es la única fuente renovable que se almacena automáticamente, lo que la distingue de la energía solar directa, la eólica u otras que han de concentrarse y almacenarse artificialmente, a menudo con dificultad. Así pues, la materia orgánica constituye energía solar almacenada. La llamaremos energía de la biomasa y es precisamente la que se libera cuando se quema madera y la que proporciona alimento a los animales y al ser humano."
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Pero situémonos a nivel de los vegetales para comprender cómo se forma la materia orgánica. Las plantas que convierten la energía solar constituyen verdaderas fábricas silenciosas que trabajan utilizando un mecanismo electroquímico para producir la biomasa, resultado de una operación inicial de captación de la energía solar que permite fijar y almacenar el carbono contenido en el gas  carbónico del aire. Estas fábricas, construidas preferentemente en el campo, muy descentralizadas, cubren las dos terceras partes"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Pero situémonos a nivel de los vegetales para comprender cómo se forma la materia orgánica. Las plantas que convierten la energía solar constituyen verdaderas fábricas silenciosas que trabajan utilizando un mecanismo electroquímico para producir la biomasa, resultado de una operación inicial de captación de la energía solar que permite fijar y almacenar el carbono contenido en el gas  carbónico del aire. Estas fábricas, construidas preferentemente en el campo, muy descentralizadas, cubren las dos terceras partes de la superficie emergida de nuestro planeta."
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"de acuerdo a las leyes de la Termodinámica, cantidades muy importantes de energía (673 Kcal/mol de glucosa obtenida) de las cuales, la mayor parte es desechada a la atmósfera. Pero, a pesar que el rendimiento termodinámico de la fotosíntesis es particularmente bajo, la operación resulta, no obstante, rentable, debido a la gratuidad de la energía solar y la utilidad de los productos finales (principalmente alimentos)."
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"En todo proceso de conversión energética un importante factor a considerar es el rendimiento con que éste tiene lugar, es decir, la fracción del total de energía incidente (energía solar) que queda convertida en la forma de energía de interés (energía de la biomasa)."
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,Figura 1.1: Eficacia de la conversión de la energía solar a biomasa.
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Ahora bien, en todas las plantas se producen pérdidas de energía debidas a la respiración del vegetal (estimadas en cerca de un 40%) lo que lleva a que el  rendimiento máximo teórico de transformación de la energía solar en biomasa no llega al 5%."
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Aunque el rendimiento del proceso de conversión biológica de la energía solar pueda parecer bajo, se ha de considerar que los sistemas vivos que captan y convierten la energía solar se encuentran, como ya se ha dicho anteriormente, ampliamente distribuidos sobre tierras y agua del planeta, cubriendo una enorme superficie y representando, pues, el único tipo de colector solar que, hoy por hoy, está"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Aunque el rendimiento del proceso de conversión biológica de la energía solar pueda parecer bajo, se ha de considerar que los sistemas vivos que captan y convierten la energía solar se encuentran, como ya se ha dicho anteriormente, ampliamente distribuidos sobre tierras y agua del planeta, cubriendo una enorme superficie y representando, pues, el único tipo de colector solar que, hoy por hoy, está repartido por toda la Tierra, operando a gran escala."
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"En principio, parece pues contestada la pregunta formulada anteriormente, ya que, a pesar del bajo rendimiento de conversión de la energía solar en energía de la biomasa, la cantidad producida de ésta es lo suficientemente elevada como para constituir una fuente de energía utilizable. Sin embargo, las cifras indicadas, aunque obedecen a estimaciones realistas, no deben conducir a un exagerado optimismo, puesto que para el uso de esta cantidad ingente de biomasa como fuente energética existen varias"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"denominado biomasa. Sin embargo, ésta es transformada posteriormente en los distintos niveles de seres vivos que conocemos. Por tanto, se puede hablar de biomasa vegetal cuando ésta se produce directamente como consecuencia de la fotosíntesis, mientras que aquélla biomasa que producen los seres que no son capaces de elaborar los productos químicos sólo con la ayuda de la energía solar, es decir, que utilizan en su alimentación la biomasa vegetal, la podríamos denominar biomasa animal."
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Entre las ventajas tenemos en primer lugar su carácter renovable y sus cualidades de convertidor de la energía solar, que es almacenada en forma de energía química. Por sus múltiples finalidades, la biomasa permite asimismo una cierta flexibilidad en su uso: aporta esencialmente alimentos, pero puede servir también para producir energía. Desde esta óptica, su interés es que puede ser tratada por diversas vías de transformación (con la ventaja de"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"El monte supone un medio considerable de transformación de la energía solar. Sin embargo, los seres humanos no utilizan íntegramente toda la riqueza que suministra el monte y desperdician una parte considerable en forma de ramas, cortezas, serrín, etc. Este menor aprovechamiento energético se ha acusado en los últimos años  con la aparición de combustibles gaseosos derivados del petróleo. El relativo bajo precio y,"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Un aspecto que necesita una consideración especial en los cultivos energéticos es el balance de energía. Cuando se realiza un cultivo de este tipo, además de la energía solar, indispensable para el desarrollo de los vegetales, aunque gratuita, se necesita una cierta cantidad de energía exterior que proviene de diversas fuentes, desde el trabajo muscular a la electricidad, pasando por el petróleo y sus derivados. En el análisis del balance energético de la producción agrícola hay que tener en cuenta estos"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Los océanos cubren aproximadamente el 70% de la superficie de la Tierra; desde el punto de vista de la captación de la energía solar poseen entre 5 y 10 veces  más superficie potencialmente productiva que la tierra. Hasta el momento no se ha abordado con suficiente extensión y profundidad la creación de cultivos en explotaciones marinas, sin embargo, el incremento de la población y la demanda creciente de alimentos y productos energéticos, han vuelto en gran medida la atención científica"
"Jarabo Friedrich, Francisco: La energía de la biomasa. Madrid: SAPT Publicaciones Técnicas, 1999.","Jarabo Friedrich, Francisco",La energía de la biomasa,1984,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Las plantas almacenan la mayor parte de la energía solar que captan en forma de hidratos de carbono. Estos hidratos de carbono pueden presentarse de manera simple, en forma de azúcares, o en forma de polímeros: almidón o celulosa."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"La nube de polvo, efecto de una Guerra Nuclear generalizada, interpondría una cortina de sombra a la energía solar, que es la primera fuente de vida en la tierra. Se produciría un fatal descenso de temperaturas en todo el Hemisferio Norte, alcanzando las latitudes tropicales. La temperatura en Norteamérica, el norte de Europa, pero también el Mediterráneo, Eurasia entera, Norte de África, México y el Caribe bajaría a niveles"
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"l sistema solar a través de zonas con grandes nubes de polvo galáctico). Aunque sería de tiempo mucho más breve, sería suficiente para dañar gravísimamente el ecosistema, compuesto de poblaciones vegetales y animales en interacción. Al no recibir luz suficiente, se perdería hasta 90 por 100 de la biomasa vegetal que vive directamente por la energía solar (fotosíntesis), y que es el punto de partida de la «cadena trófica y energética», de la corriente alimentaria y vital, cuyo último eslabón es la vida humana. Que, por otra parte, se recicla al devolver el hombre su cuerpo a la tierra."
"«Premio del Colegio de Arquitectos al edificio «Arpegio»». ABC. Madrid: Prensa Española, S.A., 1985-01-25.",,ABC,1985,Primera edición,No ficción,Escrito,Prensa,"Artes, cultura y espectáculos",España,,,Mayúsculas no acentuadas en el original,"«Arpegio», edificio de promoción de las nuevas tecnologías, predica con el ejemplo. Y así, ha incorporado todos los adelantos del aprovechamiento de la energía solar, tanto la directa como la indirecta: paneles solares, orientación de los edificios teniendo en cuenta la variación de temperaturas durante las estaciones del año, persianas graduables especiales, incorporación de la vegetación como cortina protectora natural de las superficies encristaladas, utilización de la citada energía del sol tanto para la calefacción de"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"La curiosidad del hombre de nuestros tiempos sobre la energía solar, sus fundamentos y aplicaciones es consecuencia de la situación de todos los países en relación a los temas energéticos. Efectivamente, es raro el día que no aparecen en los medios de comunicación artículos, charlas o entrevistas que tratan sobre el problema energético: los precios del petróleo en una subida constante, el movimiento de los"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Efectivamente, una pequeña fracción de la energía solar, aproximadamente 40 x 1.012 W, se capta por la clorofila de las hojas de las plantas y queda convertida en el elemento fundamental del fenómeno llamado fotosíntesis, fijando el carbono en las hojas y convirtiendo la energía solar en forma de hidratos de carbono, tan necesarios para la alimentación del reino animal."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Efectivamente, una pequeña fracción de la energía solar, aproximadamente 40 x 1.012 W, se capta por la clorofila de las hojas de las plantas y queda convertida en el elemento fundamental del fenómeno llamado fotosíntesis, fijando el carbono en las hojas y convirtiendo la energía solar en forma de hidratos de carbono, tan necesarios para la alimentación del reino animal. Y toda esta situación del hombre en relación a la energía ocurrió hace unos diez mil años."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"1. Recursos renovables o inagotables, como pueden ser la energía solar, la energía eólica, los gradientes térmicos marinos, la bioconversión, la energía hidráulica y la procedente de las mareas, esta última de origen sideral."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"2. Recursos no renovables o limitados, que son los que se encuentran en el planeta en cantidades fijas y que, por tanto, se agotarán progresivamente al consumirlos.  Figura 1.1.-Recursos y reservas energéticas. Proceden, en parte, de la energía solar acumulada a lo largo de siglos a través de procesos biológicos (madera, carbón, gas, petróleo), o bien son energías contenidas en minerales que pueden ser utilizados como combustible nuclear. Entre los recursos no renovables conocidos se pueden citar los carbones, petróleo, gas natural, uranio, deuterio y la energía geotérmica."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"el gráfico de la figura 1.2 se indican las proporciones de reservas mundiales de combustibles, es decir, los recursos energéticos que pueden ser transformados en condiciones económicamente rentables y con una tecnología actual. Figura 1.2.—Proporciones de reservas mundiales de combustibles. Estas condiciones de rentabilidad y tecnología viable hacen que, en algunos casos, grandes recursos de energía solar y eólica no puedan ser siempre considerados como reservas energéticas."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"la más remota antigüedad. El viento permitíó la navegación y el comercio de nuestros antepasados, molió el trigo con sus molinos, hizo posible la construcción de Holanda, etc. Por estas razones, la humanidad vuelve otra vez sus ojos a esta opción energética, preguntándose por sus ventajas y posibilidades. En comparación con la energía solar, la eólica es más discontinua, más aleatoria, si cabe. A pesar de ello, hoy por hoy parece ser que su aplicación más adecuada sería enfocarla hacia la producción de energía eléctrica, mediante máquinas generadoras movidas por el viento. Debido a la gran variabilidad del viento, estas máquinas deberán estar conectadas a un amplio sistema"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"diferencias de temperaturas de las aguas de los mares es una opción no tan «a la mano» como las citadas anteriormente, sin embargo puede resultar de una enorme aplicación en un futuro próximo. Efectivamente, más del 70 por 100 de la superficie terrestre está cubierta por las aguas marinas. De la cantidad total de energía solar recibida por la Tierra, casi el 45 por 100 es absorbida por la superficie de los mares, principalmente en las regiones tropicales, donde la radiación solar incide más perpendicularmente que en otras zonas del planeta. Parte del calor captado es devuelto posteriormente hacia la atmósfera, originando los fenómenos meteorológicos característicos de las"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"El aprovechamiento de la energía solar es una de las opciones con mayores posibilidades que se presenta en la actualidad, y puede afirmarse que suplirá la demanda de agua caliente sanitaria para uso doméstico de las familias en amplias zonas  urbanas, presentando, además, un amplio campo de utilización en el sector de servicios, tales como hoteles, hospitales,"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"No solamente existen aplicaciones de la energía solar mediante la puesta en marcha de los «sistemas activos» antes enumerados, sino que se presenta de aquí en adelante un amplio campo en los estudios y explotaciones con los «sistemas pasivos», tales como la arquitectura solar, secaderos, destilaciones e invernaderos. Piénsese en esta última aplicación de la energía solar"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"la energía solar mediante la puesta en marcha de los «sistemas activos» antes enumerados, sino que se presenta de aquí en adelante un amplio campo en los estudios y explotaciones con los «sistemas pasivos», tales como la arquitectura solar, secaderos, destilaciones e invernaderos. Piénsese en esta última aplicación de la energía solar en el sector agrícola, fundamentalmente en la agricultura temprana o de primor y en floricultura, que hacen posible la producción industrializada en las cosechas de frutos, verduras y flores en varios ciclos anuales. España es un país privilegiado en lo referente a la aportación solar, con un gran número de horas de sol al"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Hasta ahora, todos los modelos económicos de las explotaciones agrícolas presentaban un balance energético negativo, al considerarse solamente como componentes de la producción la tierra, el capital y el trabajo. En la actualidad hay que considerar un cuarto factor, la energía solar que, al ser gratuita, hace que los modelos económicos presenten un balance energético positivo, debido a que se puede disminuir y controlar el grado de aleatoriedad de la aportación de energía vía solar."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"mortandad no estaba en la fuente térmica originada por el infrarrojo, sino en razón a que las crías, en esa búsqueda de calor, se apiñaban en torno al  foco caliente, produciéndose la muerte por asfixia de las que se encontraban en el interior. Hoy, con la utilización de los «suelos radiantes», calentados mediante energía solar, se ha solucionado el problema, presentando estas granjas una alta rentabilidad como consecuencia de la disminución de la mortandad y la disminución de los costes de electricidad y mantenimiento. Bien es verdad que, por contra, estas explotaciones requieren una inversión inicial de mayor cuantía que las tradicionales."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"El aprovechamiento de la energía solar para calentar agua o aire a baja temperatura (por debajo de los 90 ºC) utiliza una tecnología básica muy simple y sencilla. El elemento activo de la instalación es el llamado colector o placa «plana», y puede decirse que es el primer escalón tecnológico en la utilización del calor proporcionado por"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"l Consumo Interior Bruto de energía primaria puede ser cubierta con la producción nacional. A corto y medio plazo no parece que existan probabilidades de disminuir las importaciones, aunque, mirando con una perspectiva a más largo plazo, sí podría ser significativa la disminución del volumen de importación del petróleo mediante el aprovechamiento de la energía solar por las razones que se discuten a continuación."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Se ha indicado que la situación geográfica de España puede considerarse como muy adecuada para el aprovechamiento de la energía solar, dado el alto nivel de insolación y, por consiguiente, la cantidad de radiación captada. Así, por ejemplo, una instalación fotovoltaica de 1.000 W de potencia pico, puede producir entre 1.500 a 1.750 kWh al año, siendo posible situar estas cotas en más de 2.000 kWh en la región andaluza y en"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Quizá sea ésta una de las razones más convincentes respecto al aprovechamiento de la energía solar. Los desarrollos de los sistemas solares son muy simples, por lo menos las aplicaciones a baja y media temperatura y potencia, estando al alcance de los pequeños grupos y empresas que se mueven en el campo energético. Es evidente que se requiere un soporte de investigación básica adecuada y que puede ser perfectamente asumido por diversas"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"del precio de los crudos, es evidente que hay que hacer un esfuerzo continuo para librarse de la dependencia energética del exterior, para lo cual habrá que cambiar el modelo energético de los países con mayor déficit en combustibles convencionales y que, por el contrario, gozan de una situación de privilegio respecto a la energía solar, caso en el que se encuentra España."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,1.4.7. El futuro de la energía solar
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Este progreso social y económico del planeta, en proporciones nunca vistas con anterioridad, se realiza mediante la confiscación de las reservas de energía solar que producirían los yacimientos de petróleo, a través del conocido proceso de fotosíntesis, generado a lo largo de miles e incluso millones de años. Pero este desarrollo sin precedentes tiene, como es lógico, su precio; incidiendo tanto en el ambiente ecológico, con las contaminaciones que ya empiezan a preocupar seriamente al mundo"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"los hombres, con una filosofía cada vez más materialista. Y todo ello motivado por el uso desmedido de una energía «barata» que hizo de freno al proceso de búsqueda continua de otras alternativas energéticas que se presentaban como económicamente no competitivas. Así, dejándose arrastrar por esa filosofía de la vida, la energía solar ha sido considerada hasta ahora como «interesante pero de poca utilidad», o «fascinante pero no practicable», como lo atestiguan innumerables artículos y reportajes dedicados a estas cuestiones, en años pasados y aun en los presentes."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"A pesar de que todos los países destinan parte de sus presupuestos a la investigación de la energía solar, sin embargo sus aportaciones son insignificantes en comparación con las asignadas a los proyectos de implantación de la energía nuclear o con los destinados a los programas aeroespaciales, dos grandes rivales de la energía solar. A pesar de todo, es un hecho innegable que la opción nuclear no significa sino una fuente minoritaria en la producción energética a"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"A pesar de que todos los países destinan parte de sus presupuestos a la investigación de la energía solar, sin embargo sus aportaciones son insignificantes en comparación con las asignadas a los proyectos de implantación de la energía nuclear o con los destinados a los programas aeroespaciales, dos grandes rivales de la energía solar. A pesar de todo, es un hecho innegable que la opción nuclear no significa sino una fuente minoritaria en la producción energética a nivel nacional, a pesar del potencial humano y económico puesto a disposición de esta alternativa. Desde luego, esto también es lógico que ocurra y se presentan siempre estos fenómenos con la aparición de cualquier tecnología"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"los objetivos a alcanzar estaban aún muy distantes de conseguir, no se habría producido el desarrollo científico necesario. No ha sido así, y como resultado se tiene que el mundo de la Informática ha dominado prácticamente cualquier actividad humana. Esto ha sido, y todavía es, lo que está ocurriendo en el mundo de la energía solar por múltiples razones."
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Por las razones de tipo tecnológico antes anunciadas, la energía solar no puede compararse con la desafiante energía nuclear, ni en sus principios ni en los materiales empleados, con sus complicados y complejos procesos asociados a las reacciones nucleares. Se ha indicado que la energía solar es una tecnología relativamente fácil, basada en principios físicos más simples que los nucleares. Y, sin embargo,"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Por las razones de tipo tecnológico antes anunciadas, la energía solar no puede compararse con la desafiante energía nuclear, ni en sus principios ni en los materiales empleados, con sus complicados y complejos procesos asociados a las reacciones nucleares. Se ha indicado que la energía solar es una tecnología relativamente fácil, basada en principios físicos más simples que los nucleares. Y, sin embargo, la tecnología nuclear se ha desarrollado con anterioridad a la solar, por otras series de razones, y esto puede ser un problema para el futuro de la energía solar. Ninguno de los grupos que dominan el"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"las reacciones nucleares. Se ha indicado que la energía solar es una tecnología relativamente fácil, basada en principios físicos más simples que los nucleares. Y, sin embargo, la tecnología nuclear se ha desarrollado con anterioridad a la solar, por otras series de razones, y esto puede ser un problema para el futuro de la energía solar. Ninguno de los grupos que dominan el mundo político y económico de la energía, poseen una visión clara de cómo poder controlar la «cosecha» y la «distribución» de la energía solar en el futuro, contrariamente a lo que ocurre con la tan «jerarquizada» energía petroquímica y la nuclear. Muchos"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"con anterioridad a la solar, por otras series de razones, y esto puede ser un problema para el futuro de la energía solar. Ninguno de los grupos que dominan el mundo político y económico de la energía, poseen una visión clara de cómo poder controlar la «cosecha» y la «distribución» de la energía solar en el futuro, contrariamente a lo que ocurre con la tan «jerarquizada» energía petroquímica y la nuclear. Muchos de los procedimientos y métodos en la energía solar, que se describen a lo largo de los capítulos siguientes, tienen sus aplicaciones más inmediatas en procesos descentralizados. Los equipos destinados a la captación y"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"dominan el mundo político y económico de la energía, poseen una visión clara de cómo poder controlar la «cosecha» y la «distribución» de la energía solar en el futuro, contrariamente a lo que ocurre con la tan «jerarquizada» energía petroquímica y la nuclear. Muchos de los procedimientos y métodos en la energía solar, que se describen a lo largo de los capítulos siguientes, tienen sus aplicaciones más inmediatas en procesos descentralizados. Los equipos destinados a la captación y conversión de la energía solar pueden ser utilizados directamente por un consumidor, a veces individual. Están construidos con materiales abundantes en la naturaleza e instalados en un mercado no"
