BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"«El cambio climático y la extinción de especies propicia la proliferación de las medusas.». La Vanguardia. Barcelona: T.I.S.A, 1995.",,La Vanguardia,1995,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas,"Su llegada a las playas no es un fenómeno nuevo, ni tampoco sorprende a los científicos, porque se ha producido siempre, pero ¿por qué llegan ahora en tan grandes cantidades? Los oceanógrafos barajan varias hipótesis para explicar el fenómeno. Las que tiene más fiabilidad se centran en que el cambio climático que parece vivir el planeta. Los inviernos mediterráneos son cada vez más suaves y cortos lo que provoca que, desde los ríos, llegue menos agua dulce y fría al mar. Por otra parte parece que el agua del Mediterráneo se está calentando en determinadas zonas, lo que favorece el afloramiento de los"
"«BIOTECNOLOGÍA DEL HIDRÓGENO». ABC Cultural. Madrid: Inter CD S.L. con el patrocinio de Grupo Planeta, 1996.",,ABC Cultural,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Se acentúan las mayúsculas ocasionalmente.,"EN los 90, la ""crisis"" del efecto invernadero ha retomado el interés por el hidrógeno como fuente energética: el H2 no contribuiría de manera directa al cambio climático y reduciría la contaminación. La producción de H2 supone una esperanzadora expectativa para el siglo XXI, y la biotecnología puede hacerla realidad (Nature Biotech. sept. 96)."
"«DICCIONARIO DE LA EVOLUCIÓN». ABC Cultural. Madrid: Inter CD S.L. con el patrocinio de Grupo Planeta, 1996.",,ABC Cultural,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Se acentúan las mayúsculas ocasionalmente.,"parábola humorística con los chimpancés como auténticos intelectuales. Y, entre los filmes más famosos: ""King Kong"" (1933), dirigida por Merian C. Cooper, inspirada en obras contemporáneas sobre evolución e historia natural; ""Fantasía"" (1941), de Walt Disney, en la que los poderosos monstruos caen en la trampa de un cambio climático; ""Heredará el viento"" (1960), protagonizada por Spencer Tracy, de argumento jurídico sobre el famoso ""Juicio del mono de Tennessee"" (1925) contra el profesor de ciencias John T. Scopes; ""2001: Una odisea del espacio"" (1968), dirigida por Stanley Kubrick, basada en la novela"
"«Propone implantar una meta obligatoria». Diario de Yucatán. Yucatán: yucatan.com.mx, 1996-07-17.",,Diario de Yucatán,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,México,México y Centroamérica,,Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas,"GINEBRA, 17 de julio (France Presse y AP).– La conferencia sobre cambio climático salió hoy del letargo gracias a la intervención del subsecretario de Estado norteamericano, Timothy Wirth, quien llamó a iniciar una campaña internacional contra el calentamiento de la Tierra y propuso la implantación de una meta obligatoria."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Para gran parte de la comunidad científica internacional, uno de estos problemas globales, que mayor preocupación genera, es el Cambio Climático."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Se entiende por Cambio Climático a la variación de temperaturas en nuestro planeta causada por acción antropógena (del hombre) y que modifica de manera no natural los ciclos del clima, generando graves alteraciones ambientales."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"La elevación de la temperatura mundial viene creando graves trastornos en el clima, de allí que Efecto Invernadero y Cambio Climático estén intrínsecamente unidos. Ya en 1988 James Hansen, un científico de la NASA, indicó que ""el calentamiento mundial comenzado"", iniciándose así una oleada de preocupación en la opinión pública mundial."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Pero el Cambio Climático tiene otras consecuencias: la gran pérdida de biodiversidad en distintos lugares del globo. El aumento del calor en grandes extensiones de bosques, pantanos e incluso zonas de tundra polar, podría destruir complejos ecosistemas, corriendo serio peligro muchas áreas naturales protegidas en donde estamos preservando grandes cantidades de especies de flora y fauna"
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"El impacto económico del Cambio Climático será sumamente costoso para las naciones de la Tierra, en especial en el Tercer Mundo, ya que grandes porciones de la pesca y la agricultura se verán afectadas. Además de que los presupuestos nacionales para casos de desastres aumentarán en la misma medida en que se presenten tormentas e inundaciones, sin contar el costo que tendría el reasentar"
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Los llamados ""gases de invernadero"" son la principal causa de este fenómeno y del Cambio Climático en nuestro planeta. En su mayoría son gases componentes del ciclo biológico de los seres vivos y su existencia no genera alteraciones en el clima sí es que no pasan de ciertos niveles; pero a consecuencia de la revolución industrial muchos procesos de producción arrojan a la atmósfera enormes cantidades de estos, más de lo"
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Naciones Unidas para el Medio Ambiente (PNUMA) y la Organización Meteorológica Mundial (OMM), establecieron un grupo de trabajo para crear un convenio internacional que permitiera disminuir progresivamente las emisiones de  en la atmósfera (los CFCs son controlados por el Protocolo de Montreal), dando inicio al proceso de la Convención Marco sobre Cambio Climático."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"complejidad sus objetivos son claros y están resumidos cuando dice que se busca lograr ""La estabilización de las concentraciones de gases de efecto invernadero en la atmósfera a un nivel que impida interferencias antropógenas peligrosas para el sistema climático. Ese nivel debería lograrse en un plazo suficiente para permitir que los ecosistemas se adapten naturalmente al cambio climático, asegurar que la producción de alimentos no se vea amenazada y permitir que el desarrollo económico prosiga de manera sostenible"". Este documento compromete a todas las naciones de la Tierra, desarrolladas o no, a proteger el sistema climático para las futuras generaciones."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Pero si bien esta Convención es un importante punto de partida, en su interior las cosas no son del todo claras ya que si bien la responsabilidad de las emisiones no alcanza a todos por igual, los efectos del Cambio Climático son más desastrosos para los menos responsables y allí está el centro del debate a la hora de hablar de cómo, cuánto y cuándo se deben reducir las emisiones de  por cada uno de los distintos Estados del planeta."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Algunos países ya han tomado medidas unilaterales para reducir sus emisiones, como en el caso de los países nórdicos; pero un sordo conflicto de intereses, auspiciado por las grandes industrias emisoras de , hacen pensar que tomará bastante tiempo ordenar el planeta para conjurar la amenaza del Cambio Climático."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Malthus estaba preocupado por la relación entre el crecimiento demográfico y la capacidad productora de alimentos de la Tierra. Pero en nuestro siglo aparecen otros factores que conspiran contra la alimentación mundial: la grave contaminación que afecta a campos de cultivo y aguas de regadío, la disposición de los desechos, el cambio climático que afecta los  ciclos agrícolas y la amenaza del agujero de ozono, todos ellos de origen humano."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Pero no sólo la agricultura desacertada, la ganadería y las vías de transporte destruyen el hábitat de la vida salvaje. El Cambio Climático amenaza con expandir los desiertos, porque numerosas especies vegetales son incapaces de adaptarse rápidamente a variaciones de temperatura, de sólo un grado en una década, por encima de los valores promedio actuales."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Además la descomposición de los desechos orgánicos en lugares faltos de oxígeno crea el llamado gas metano, o gas de los pantanos, inflamable y explosivo, amén de ser uno de los gases que generan el Cambio Climático."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Pero en cuestiones como el Cambio Climático o la Capa de Ozono, de efectos graduales y poco perceptibles, las respuestas no son rápidas y se enredan, muchas veces, en largas discusiones burocráticas o cabildeos diplomáticos antes de hacer algo concreto."
"Butteler H., Oscar A.: Ecología y civilización. El desafío ambientalista del tercer milenio. Lima: Magisterial, 1996.","Butteler H., Oscar A.",Ecología y civilización. El desafío ambientalista del tercer milenio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Perú,Andina,,,"Solucionar problemas como el debilitamiento de la Capa de Ozono, el Cambio Climático y la destrucción de la biodiversidad requieren de soluciones en conjunto a nivel global. Reducir emisiones de  o CFCS, e impedir el tráfico de especies pueden ser realizados de manera gradual pero efectiva, pero si bien existen tratados y convenciones entre los estados para estos temas, la ejecución de medidas globales están muchas veces entrampadas en"
"«ETHEL RIQUELME F.». Excélsior. México D.F.: excelsior.com.mx, 1996-08-07.",,Excélsior,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,México,México y Centroamérica,,Versión realizada sobre texto marcado HTML,"El informe revela que de esa partida presupuestal, sólo 40 por ciento se destinó a proyectos concretos de desarrollo ambiental, relacionados con las áreas de hábitat y especies, reducción de riesgos, cambio climático, desarrollo de la capacidad, abatimiento de los efectos del comercio sobre el medio ambiente, intercambio de información sobre tecnología, cooperación para la aplicación de las leyes y difusión al público."
"Quevedo, Alina: Genes en tela de juicio. Madrid: MacGraw-Hill, 1996.","Quevedo, Alina",Genes en tela de juicio,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Cuba,Antillas,,Existe secuencia de números romanos en el prólogo,"Mientras Lewontin y Hartl se subían por las paredes, Koshland negó que se hubiera doblegado a las presiones de la Administración. Él no tenía nada de qué avergonzarse. «Haría lo mismo ante un artículo sobre el cambio climático donde se extrapolara, a partir de datos actuales de aumento gradual de la temperatura, que si no cesa el uso de combustibles fósiles dentro de diez años todos estaremos achicharrados. Hay artículos de Science que afectan a muy pocos científicos, y los diferentes puntos de vista pueden converger al final en un enfoque clásico. Otros"
"Ayllón, Teresa: Elementos de meteorología y climatología. México D.F.: Trillas, 1996.","Ayllón, Teresa",Elementos de meteorología y climatología,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,México,México y Centroamérica,,,"b) Las emisiones de clorofluorocarbonos (CFC), que provocan la destrucción del carbono estratosférico y contribuyen al cambio climático."
"Ayllón, Teresa: Elementos de meteorología y climatología. México D.F.: Trillas, 1996.","Ayllón, Teresa",Elementos de meteorología y climatología,1996,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,México,México y Centroamérica,,,"1. El cambio climático global debido al efecto de invernadero, propiciado por los gases traza, como el bióxido de carbono, bióxido de azufre, metano y otros, como ya se vio anteriormente."
"«RADIOGRAMAS ELECTORALES (12)/MEDIO AMBIENTE». El Mundo. Madrid: Unidad Editorial, 1996.",,El Mundo,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Incluido en CD-ROM del primer semestre de 1996. Versión realizada sobre texto plano. Mayúsculas sin acentuar,"Teniendo en cuenta los efectos cada vez más evidentes del cambio climático, tampoco tranquiliza la rebaja anunciada respecto al aumento en las emisiones españolas del gas invernadero  (en vez de un 25%, «sólo» se incrementarán un 16-20% de aquí al 2000). Además, se han seguido dando permisos para la construcción de nuevas centrales térmicas y, en general, la política"
"«Son favorables al tren frente al automóvil». El Mundo. Madrid: Unidad Editorial, 1997.",,El Mundo,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Versión realizada sobre texto plano. No se acentúan nunca las mayúsculas,"Paralelamente, el grupo de trabajo sobre cambio climático, «insta —en sus conclusiones— al Gobierno español a tener una política comprometida con la reducción de los gases que causan el efecto invernadero». Este grupo de expertos afirma haber detectado falta de sensibilidad en las administraciones regionales de nuestro país, por integrarse en una política de reducción de emisiones de"
"«Son favorables al tren frente al automóvil». El Mundo. Madrid: Unidad Editorial, 1997.",,El Mundo,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Versión realizada sobre texto plano. No se acentúan nunca las mayúsculas,"Universidad alemana de Karlsruhe, en los que se evaluaba en 123.000 millones de pesetas los ahorros anuales a la sociedad española, por los 360 millones de viajeros y los 25 millones de toneladas que se transportan por vía férrea. Este ahorro viene por los costes de vidas humanas, pérdidas de tiempo, ruido, contaminación y cambio climático, si estos trayectos se realizaran por carretera."
"«Nueva York. Pedro Rodríguez, enviado especial». ABC Electrónico. Madrid: Prensa Española, 1997.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,,"Para Clifton Curtis, de Greenpeace International, «esto ha sido un completo fracaso y refleja una total abdicación de responsabilidades». Desde el punto de vista de Howard Ris, director de la Unión de Científicos Comprometidos, «con menos de seis meses para la próxima cumbre de cambio climático en Kyoto, nos vamos sin escuchar cualquier punto concreto por parte de la Administración Clinton. Tenemos que lidiar con el calentamiento global ahora, no mañana»."
"«LUCHAR CONTRA LOS ELEMENTOS». ABC Electrónico. Madrid: Prensa Española, 1997.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,"Actualidad, ocio y vida cotidiana",España,,,,"en tiempos de aglomeración de visitantes, pueden verse malbaratados por una borrasca inesperada, una tormenta inoportuna, una «gota fría» devastadora. Por muchas previsiones meteorológicas que se manejen, por asentadas que estén las tradiciones locales en cuanto a días soleados, temperaturas medias, régimen de vientos, resulta imposible adaptar la oferta al cambio climático que está experimentando la Tierra en los últimos años. Pero la industria turística no sólo está haciendo frente con entusiasmo a los rigores de un verano insólito sino que está preparada para enfrentarse con el nuevo fenómeno sociológico de la «volatilidad», esa improvisación con la que mucha gente comienza o da fin a sus"
"«Nueva York. J. V. Boo». ABC Electrónico. Madrid: Prensa Española, 1997.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,"Actualidad, ocio y vida cotidiana",España,,,,"recortes de impuestos, mejora de las escuelas, protección del medio ambiente y los proyectos de tratados de libre comercio con Hispanoamérica y el Pacífico. Los republicanos consideran a Al Gore objetivo a batir, y Jack Kemp ha lanzado ya el primer desafío atacando el plan de firmar el próximo mes de diciembre en Kyoto la Convención sobre Cambio Climático. El principal promotor es Al Gore."
"«Cristina LÓPEZ SCHLICHTING». ABC Electrónico. Madrid: PRENSA ESPAÑOLA, S.A., 1997-11-09.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Versión realizada sobre texto marcado HTML,"No teníamos bastante con los vendavales y con el cambio climático. Ahora, en noviembre, nos aqueja el mal francés. La traición de quienes hacen huelga «coincidiendo» con el momento cumbre de nuestra exportación hortofrutícola. Luego, en primavera, teñirán los arcenes con sangre de fresas. Pero entretanto aquí estamos, queridos lectores, con el mismo reportaje del año pasado"
"«Madrid. S. S. E.». ABC Electrónico. Madrid: PRENSA ESPAÑOLA, S.A., 1997-11-20.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Versión realizada sobre texto marcado HTML,"Voluntarios de Greenpeace bloquearon ayer, con 19 barriles de petróleo a los que se encadenaron, el acceso principal al Ministerio de Medio Ambiente para pedir a su titular, Isabel Tocino, un compromiso de reducir las emisiones de gases causantes del cambio climático."
"«Madrid. S. S. E.». ABC Electrónico. Madrid: PRENSA ESPAÑOLA, S.A., 1997-11-20.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,Versión realizada sobre texto marcado HTML,"Tras casi tres horas encadenados, un representante de Greenpeace accedió al Ministerio de Medio Ambiente, donde entregó en el registro una copia de la postura de Greenpeace y del informe «El cambio climático en la región mediterránea», según el cual España será una de las zonas más afectadas por el proceso de calentamiento global, tras lo cual abandonaron la protesta y, así, dejaron libre el acceso principal al Ministerio de Medio Ambiente."
"Calvo Serraller, Francisco: Historia del Arte. Madrid: Santillana, 1997.","Calvo Serraller, Francisco",Historia del Arte,1997,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,,Curso: 2º Bachillerato,2. Los efectos del cambio climático. El Epipaleolítico
"Calvo Serraller, Francisco: Historia del Arte. Madrid: Santillana, 1997.","Calvo Serraller, Francisco",Historia del Arte,1997,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,,Curso: 2º Bachillerato,"Con el final de la glaciación de Würm, que se sitúa cronológicamente hace unos 11.000 años, la temperatura de la tierra comenzó a elevarse, proceso que continúa hasta hoy mismo. El cambio climático y el consecuente cambio en la vegetación llevaron hacia el norte a las grandes manadas que habían constituido el sustento de los pueblos de cazadores del Paleolítico, que en parte las siguieron en sus desplazamientos y en parte permanecieron en las cuevas que les habían servido de refugio durante tantos miles de años. En uno y"
"«No todo es culpa de la naturaleza». Brecha. Montevideo: brecha.com.uy, 1997.",,Brecha,1997,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Uruguay,Río de la Plata,,Versión realizada sobre texto marcado HTML. Se han suprimido fragmentos de texto debido a problemas en la transferencia de archivos provenientes de Internet. En general no se acentúan las mayúsculas.,"Empezando por los factores globales, habría que mencionar el cambio climático que se está operando en el planeta, producto de las emisiones de gases de efecto invernadero de la industria y los automóviles, y de la deforestación de las selvas. Aunque no pocos gobiernos se muestran escépticos respecto a esta evolución, los especialistas coinciden en que se está produciendo un calentamiento del planeta que, entre"
"«No todo es culpa de la naturaleza». Brecha. Montevideo: brecha.com.uy, 1997.",,Brecha,1997,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Uruguay,Río de la Plata,,Versión realizada sobre texto marcado HTML. Se han suprimido fragmentos de texto debido a problemas en la transferencia de archivos provenientes de Internet. En general no se acentúan las mayúsculas.,"Si en lo que atañe al cambio climático existen algunas dudas, ellas se reducen a la nada en lo que se refiere a la vinculación de la deforestación con el incremento de las inundaciones. Según Daniel Panario, codirector de la maestría de Medio Ambiente de la Facultad de Ciencias, ""existen dos acciones humanas que afectan la severidad y frecuencia de las inundaciones"
"«Los instrumentos financieros al servicio del medio ambiente». Marcilla López, Alberto: Estudios jurídicos. Madrid: Dilex, 1997.","Marcilla López, Alberto",Estudios jurídicos,1997,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,", además de la constitucionalización del derecho ambiental europeo, está el V Programa Comunitario de política ambiental, adaptándola a las nuevas exigencias del mercado, a los trabajos de la cumbre de Rio (Junio de 1.992), y a la internacionalización de los problemas ambientales. El V Programa enumera siete problemas ecológicos: cambio climático, acidificación, protección de la naturaleza y diviodiversidad, recursos hífricos, medio ambiente urbano y zonas costeras, para los que se establecen metas precisas y señala algunos sectores en la economía en que las acciones ambientales requieren un tratamiento especial (energía, industria manufacturera, transportes, agricultura y turismo)."
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,"cómplices de la misma. ¿Quién de nosotros no hace uso de la electricidad, por ejemplo? Ahora bien, gran parte de la producción de energía eléctrica se obtiene por combustión de carbón y derivados del petróleo, o en centrales nucleares. Y, como hemos visto, el fenómeno de la combustión contribuye al cambio climático, mientras que las centrales nucleares producen peligrosos residuos radiactivos."
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,"Esta población cada vez más numerosa debe alimentarse, y para ello explotan más y más tierras arrancadas al bosque, del que también han de obtener leña y otros recursos. El resultado es el cambio climático que castiga a estos países con prolongadas sequías y hambrunas."
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,EL CAMBIO CLIMÁTICO
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,"España será uno de los países de la UE más negativamente afectados por el cambio climático, a mediados del próximo siglo, desde el punto de vista agrícola y de disponibilidad de agua. Las medias de producción agrícola pueden disminuir, especialmente en las regiones sometidas a mayor estrés climático, como la cuenca del Guadalquivir, la baja meseta y Extremadura. Estas son las conclusiones del primer estudio"
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,"«Las perspectivas para mediados del próximo siglo son pesimistas para España porque la eficacia del uso del agua resulta negativa en todas las zonas estudiadas. Somos una de las regiones perdedoras en el cambio climático», dice Ana Iglesias, del Instituto de Investigaciones Agrarias (INIA). Su estudio se centra en el maíz y el trigo, como cultivos de referencia, en la cuenca del Guadalquivir, la baja meseta, la alta meseta, la cuenca del Ebro y Extremadura."
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,"Esta investigadora española participó, desde 1990 a 1993, en un proyecto de impacto del cambio climático en la producción de alimentos, hecho por más de un centenar de científicos de 25 países. Ella estaba entonces en la Universidad de Columbia (EE UU) y al regresar a España ha aplicado la experiencia para averiguar qué pasaría con la agricultura del país si se mantiene en próximo siglo las emisiones mundiales de"
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,"global, debido a la acumulación en la atmósfera de una serie de gases procedentes de actividades humanas que retienen el calor del sol y actúan como un abrigo o un invernadero, por lo que las temperaturas medias globales están ascendiendo a una velocidad nunca conocida por la humanidad. Según los científicos del Panel Internacional sobre el Cambio Climático (IPCC), organismo auspiciado por las Naciones Unidas, si no se reducen con urgencia las emisiones de esos gases invernadero, las temperaturas medias aumentarán en unos 3°C para finales del próximo siglo."
"Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina: Ética. Madrid: Anaya, 1997.","Navarro Sustaeta, Pablo; Díaz Martínez, Capitolina",Ética,1997,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Curso 4º ESO. Texto utilizado en el curso 1998-99,"Una de las consecuencias más temibles del calentamiento global del Planeta es el cambio climático: en una atmósfera recalentada se altera el clima, aumentando la incidencia de ciclones, inundaciones o sequías. Las regiones hoy templadas, como la mediterránea, tienden a convertirse en más calurosas y avanzan hacia nuestras latitudes enfermedades tropicales. Al mismo tiempo, una mayor temperatura y escasez de aguas dificultan la supervivencia"
"«POR JOAQUÍN RIVERY». Granma Internacional. La Habana: Ediciones Cubanas, 1997-03-03.",,Granma Internacional,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",Cuba,Antillas,,Semanario. Versión realizada sobre texto marcado HTML. Mayúsculas sin acentuar,"En el plano internacional se produjo también en estos años una evolución significativa en el pensamiento ambiental y en la misma jurisprudencia al respecto. En 1992 se produjo la llamada Cumbre de la Tierra y se aprobaron diversos convenios mundiales, como el de Diversidad Biológica, el de Cambio Climático y otros acuerdos a los que Cuba se sumó."
"«Poco o nada en un lustro». Granma Internacional. La Habana: Ediciones Cubanas, 1997-07-03.",,Granma Internacional,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",Cuba,Antillas,,"Versión realizada sobre texto marcado HTML. Edición internacional, periodicidad semanal","Estados Unidos, calificado de ""paria ambiental mundial"" por la organización no gubernamental Amigos de la Tierra ""por su continua oposición a medidas significativas sobre el cambio climático de países industrializados, mediante metas y cronogramas vinculantes"", se halla entre los que anidan en su seno una creciente pobreza."
"«Enemigo microbio». El Mundo - Salud (Suplemento). Madrid: Unidad Editorial, 1997.",,El Mundo - Salud (Suplemento),1997,Primera edición,No ficción,Escrito,Prensa,Salud,España,,,Versión realizada sobre texto marcado HTML. No se acentúan nunca las mayúsculas.,El cambio climático ha sido una realidad en muchos lugares y ha permitido la aparición de vectores de enfermedades infecciosas desconocidas hasta ese momento en muchas zonas del planeta.
