BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Newton era un hombre apocado y melancólico, y trataba de evitar las controversias. Su obra fue publicada en buena medida gracias al entusiasmo y la devoción de algunos amigos, en especial Edmund Halley, el descubridor del cometa que lleva su nombre. Muy otro había sido el caso de Galileo, que vivió cincuenta años antes que Newton en un contexto sociopolítico radicalmente distinto. Galileo era franco, extrovertido, amante de la polémica, a veces violento y poco diplomático o cauteloso. La pasión con que defendió sus convicciones, a riesgo de su propia seguridad personal, no tiene parangón en la historia de la ciencia. Acerca de Newton, escribe Bertrand Russell: """
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"vivió cincuenta años antes que Newton en un contexto sociopolítico radicalmente distinto. Galileo era franco, extrovertido, amante de la polémica, a veces violento y poco diplomático o cauteloso. La pasión con que defendió sus convicciones, a riesgo de su propia seguridad personal, no tiene parangón en la historia de la ciencia. Acerca de Newton, escribe Bertrand Russell: ""Si él hubiera encontrado la clase de oposición con que tuvo que combatir Galileo, es probable que nunca hubiera escrito un solo renglón."" Cuando Descartes, que vivía apaciblemente en Holanda, tuvo noticias de la condena de Galileo, quemó sus manuscritos.. Como veremos luego, la noción de """
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"En el enunciado de las leyes de Newton se mencionan cantidades físicas, que deben ser medidas por quien se proponga determinar su validez. Al experimentador que efectúa las mediciones lo llamaremos simplemente observador. Provisto de dinamómetros, reglas y relojes, el observador mide fuerzas, velocidades, longitudes, tiempos."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Cabe ahora preguntarse si distintos observadores, al medir las cantidades físicas mencionadas en las leyes de Newton, obtendrán los mismos valores. Nos importa en especial comparar los resultados obtenidos por dos observadores que se hallan ubicados sobre cuerpos que se mueven uno con respecto al otro. Para fijar ideas, supondremos que uno de ellos —el observador O— realiza sus mediciones en un laboratorio, mientras que el otro —O'— lo"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Y bien: sabemos que los físicos han sometido a las leyes de Newton a numerosas verificaciones con respecto a la Tierra. Han medido longitudes, tiempos y fuerzas con respecto a la Tierra. ¿Se verifican rigurosamente las leyes de Newton? En tiempos de Galileo y Newton, con un instrumental de medición no demasiado perfeccionado —Galileo medía el tiempo con el pulso y con relojes de agua— la respuesta hubiera sido"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Y bien: sabemos que los físicos han sometido a las leyes de Newton a numerosas verificaciones con respecto a la Tierra. Han medido longitudes, tiempos y fuerzas con respecto a la Tierra. ¿Se verifican rigurosamente las leyes de Newton? En tiempos de Galileo y Newton, con un instrumental de medición no demasiado perfeccionado —Galileo medía el tiempo con el pulso y con relojes de agua— la respuesta hubiera sido afirmativa."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Y bien: sabemos que los físicos han sometido a las leyes de Newton a numerosas verificaciones con respecto a la Tierra. Han medido longitudes, tiempos y fuerzas con respecto a la Tierra. ¿Se verifican rigurosamente las leyes de Newton? En tiempos de Galileo y Newton, con un instrumental de medición no demasiado perfeccionado —Galileo medía el tiempo con el pulso y con relojes de agua— la respuesta hubiera sido afirmativa."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Un sistema de referencia en el que se cumplan rigurosamente las leyes de Newton se llama inercial o galileano (SI). La experiencia muestra que la Tierra no es un sistema inercial, si bien la desviación del comportamiento esperado por parte de los cuerpos es muy pequeña. Desde el punto de vista fenomenológico, un sistema puede comportarse como inercial si la sensibilidad de los instrumentos de medición no"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Tierra no es un sistema inercial, si bien la desviación del comportamiento esperado por parte de los cuerpos es muy pequeña. Desde el punto de vista fenomenológico, un sistema puede comportarse como inercial si la sensibilidad de los instrumentos de medición no puede detectar desviaciones del comportamiento mecánico de los cuerpos con respecto a las leyes de Newton. Para el instrumental de un ingeniero civil, la Tierra se comporta como un SI; pero tal cosa no ocurre para un especialista en astronáutica. La pregunta ""¿existe algún sistema inercial?"" no está correctamente formulada: deberíamos preguntamos si existe algún sistema de referencia con respecto al cual nuestros actuales instrumentos no permiten detectar"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"un SI; pero tal cosa no ocurre para un especialista en astronáutica. La pregunta ""¿existe algún sistema inercial?"" no está correctamente formulada: deberíamos preguntamos si existe algún sistema de referencia con respecto al cual nuestros actuales instrumentos no permiten detectar apartamientos significativos con relación a lo que predicen las leyes de la mecánica de Galileo y Newton. Con tal salvedad —y por razones que no discutiremos aquí— podemos asegurar que existe un ""cuerpo"" con respecto al cual esas leyes se cumplen: el conjunto de las estrellas fijas. Las observaciones astronómicas realizadas con respecto a tal sistema muestran que, si hay desviación del comportamiento esperado de los cuerpos celestes, ella no"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Si por un momento admitimos que la Tierra es un SI —para simplificar la explicación— será también un SI nuestro tren en movimiento de traslación uniforme. Pero si el tren comienza a frenar o toma una curva, deja de comportarse como un SI: no se cumplen las leyes de Newton. Sobre los cuerpos aparecen fuerzas que no provienen de la interacción con otros cuerpos, fuerzas que carecen de ""reacciones"": el principio de interacción no se cumple. Esta experiencia es usual cuando un colectivo toma una curva a gran velocidad: los pasajeros son despedidos ""hacia afuera"" por una fuerza que no es"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"En lo sucesivo nos limitaremos a considerar sistemas inerciales. El principio de Galileo afirma que es imposible detectar el movimiento de un SI con respecto a otro por medio de experiencias mecánicas, porque las leyes de Newton adoptan la misma forma, igualmente simple, en todos los SI."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"La —peligrosa— analogía entre ondas mecánicas y ondas luminosas llevó a los físicos, desde Newton, a suponer la existencia de un medio material (el éter) que serviría de ""soporte"" a tales ondas. ""La luz —diría un físico de entonces— consiste en vibraciones del éter; en él se propagan las ondas luminosas."" Pero las propiedades del éter no podían ser más asombrosas"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Ahora bien, las leyes de Maxwell, como las de Newton para la mecánica, están referidas a un sistema inercial de referencia. En las ecuaciones aparece explícitamente la velocidad de propagación de la luz c en el vacío (en rigor, la de toda onda electromagnética: 300 000 km/s). ¿Con respecto a qué sistema inercial la velocidad vale c = 300 000 km/s? ""¡con respecto al"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"físico del siglo XIX. El éter resultaba así el medio donde se propaga no sólo la luz, sino toda onda electromagnética. De hecho, las ecuaciones de Maxwell fueron establecidas con respecto al supuesto éter, pero un análisis de su estructura matemática muestra que la forma de tales ecuaciones —a diferencia de las leyes de Galileo-Newton— no es la misma si se las refiere a un SI en movimiento con respecto al éter. ¡Atención! Esto significa que es posible detectar el movimiento del segundo SI con respecto al éter."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"En resumen, las leyes de Galileo-Newton tienen  igual forma para todos los SI y por ello no existe, para la mecánica, un SI ""privilegiado"": es imposible detectar el movimiento de un SI con respecto a otro por medio de experimentos mecánicos (principio de relatividad de Galileo). Tal cosa no sucede con las leyes de Maxwell; existe un SI """
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"La propagación del sonido es un fenómeno de carácter mecánico, regido por las leyes de Newton, y el principio de relatividad de Galileo impide que O' pueda revelar su movimiento con respecto a O. Si el vagón está cerrado, O' ""no nota diferencia"" entre A y B: ambas ondas tienen igual velocidad. Y en el caso del ""vagón descubierto"", no puede decidir si la diferencia de"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Y bien: ¿por qué el resultado obtenido por Michelson tiene características ""dramáticas""? Porque aparenta desdecir hipótesis cuyas muchas otras consecuencias han sido ampliamente verificadas. Al parecer ""algo andaba mal"" en las hipótesis previas. Pero modificarlas significaba revisar toda la física de Galileo y Newton, de Faraday y Maxwell; cuestionar incluso las nociones muy primarias de espacio y de tiempo. A comienzos del siglo XX, muchos físicos comprendieron que —si el método científico debía ser sostenido a ultranza— esa revisión debía ser efectuada, aun a riesgo de que el ""sentido común"" o la autoridad se rebelaran"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Estas conclusiones no son compatibles con la existencia de un ""espacio absoluto"" que, en opinión de Newton, ""por su propia naturaleza y sin relación a nada externo, permanece siempre el mismo e inmutable"". Otras consideraciones, vinculadas con el tiempo, muestran la necesidad de abandonar lo que para el ""sentido común"" es obvio: la existencia de  un ""tiempo absoluto"", único e ""igualmente fluyente"""
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"relación a nada externo, permanece siempre el mismo e inmutable"". Otras consideraciones, vinculadas con el tiempo, muestran la necesidad de abandonar lo que para el ""sentido común"" es obvio: la existencia de  un ""tiempo absoluto"", único e ""igualmente fluyente"" para todos los sistemas de referencia. Es Newton, también, quien afirma en sus Principios matemáticos de filosofía natural: ""El tiempo absoluto, verdadero y matemático, por sí mismo y por su propia naturaleza, fluye uniformemente sin relación a nada externo"". Pero este enunciado no puede ser ya sostenido, nos dice Einstein, pues no es posible otorgar una significación"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Se observa con claridad que para bajas velocidades, los resultados que predicen TG y TL son prácticamente iguales. En este caso basta utilizar TG (¡como lo hizo Newton!). Para velocidades cercanas a la de la luz, en cambio, la TG debe ser abandonada: se utiliza la TL. En el último ejemplo que presenta la tabla, el ""cuerpo"" es un rayo de luz y resulta, según TL, v = v' = 300 000 km/s, tal como"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Las fórmulas de transformación, como dijimos, relacionan los resultados de las mediciones obtenidas por dos observadores al medir una misma cantidad. Para la física clásica, tales fórmulas eran las de la TG. Supuesto un sistema inercial, en que se cumplen las leyes de Newton, bastaba aplicar la TG para expresar dichas leyes en otro sistema inercial. Al hacerlo, la forma de dichas leyes resultaba ser la misma que en el sistema original, y por ello se afirmaba que no es posible detectar el movimiento del segundo sistema con respecto al primero: el principio de relatividad de Galileo"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"haber aceptado las consecuencias de aplicar las TL para comparar las mediciones de longitudes y lapsos efectuadas por distintos observadores. Pues al sustituir la TG por la TL, Einstein debió aceptar también la contracción de las longitudes, la dilatación del tiempo, la relativización de la simultaneidad.  También tuvo que modificar las leyes de Newton, de modo que fuesen invariantes ante la TL; como consecuencia, resultó que tampoco la masa de un cuerpo es absoluta, sino que depende del sistema desde donde se la mida."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Ya dijimos que las ecuaciones de la mecánica clásica (leyes de Newton) son invariantes ante la TG, lo cual había sido interpretado como fiel expresión del principio de relatividad de Galileo. Pero Einstein, a fin de resolver las aparentes contradicciones entre la mecánica y el electromagnetismo, se vio obligado a reemplazar la TG por la TL, ante la cual las leyes de Newton no son"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"leyes de Newton) son invariantes ante la TG, lo cual había sido interpretado como fiel expresión del principio de relatividad de Galileo. Pero Einstein, a fin de resolver las aparentes contradicciones entre la mecánica y el electromagnetismo, se vio obligado a reemplazar la TG por la TL, ante la cual las leyes de Newton no son invariantes. Por lo tanto, fue necesario modificar las leyes de Newton de modo tal que conservaran su forma en todos los sistemas inerciales (porque el principio de relatividad así lo requiere). Es decir: las ""nuevas"" leyes mecánicas deben ahora ser invariantes ante la TL. Así, Einstein modificó la definición de algunas"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"sido interpretado como fiel expresión del principio de relatividad de Galileo. Pero Einstein, a fin de resolver las aparentes contradicciones entre la mecánica y el electromagnetismo, se vio obligado a reemplazar la TG por la TL, ante la cual las leyes de Newton no son invariantes. Por lo tanto, fue necesario modificar las leyes de Newton de modo tal que conservaran su forma en todos los sistemas inerciales (porque el principio de relatividad así lo requiere). Es decir: las ""nuevas"" leyes mecánicas deben ahora ser invariantes ante la TL. Así, Einstein modificó la definición de algunas cantidades mecánicas usuales, como la ""cantidad de movimiento"", de"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Nuevamente se comprueba el carácter de caso límite que manifiestan los enunciados de la mecánica clásica ante los relativistas que, si bien tienen un carácter más general, se reducen a los primeros en el caso de bajas velocidades. La mecánica de Einstein no se contradice con la de Galileo-Newton, sino que considera a ésta un caso particular."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"La palabra relatividad ha originado más de un equívoco, en especial entre filósofos tradicionales (algunos de los cuales, inclusive, han querido reivindicar  para sí el mérito de haber descubierto antes que Einstein los enunciados de la teoría). El término absoluto tiene tales connotaciones metafísicas (por ejemplo, en el enunciado de Newton acerca del ""espacio absoluto"") que parece prudente eliminarlo del vocabulario científico. Por una parte, Einstein mostró que ciertas magnitudes, pese a lo que suponía la física clásica, dependen del sistema de referencia (las ""relativizó""). Por otra, en su Relatividad Especial, halló la forma de"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"La reacción de los físicos fue nuevamente de reticencia. En síntesis, se trataba de regresar a la imagen corpuscular de la luz, sostenida por Newton, en lugar de la universalmente aceptada según la cual la luz es un fenómeno ondulatorio. ¿No probaban acaso ciertos fenómenos, en forma incuestionable, que la luz consiste en la propagación de ondas electromagnéticas? ¿No se habían invocado una y otra vez los fenómenos de difracción y polarización de la luz en apoyo de la teoría"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"movimiento con respecto a un SI. Los pasajeros de un tren que acelera son despedidos hacia atrás; los de una calesita o plataforma giratoria, hacia afuera. ¿No revela esto que el movimiento acelerado o el rotatorio tienen una cierta ""realidad física absoluta"", puesto que los pasajeros pueden detectar su movimiento con respecto a un SI? Para Newton, ello era evidente. Había un sistema altamente privilegiado, el éter o espacio absoluto, donde se cumplían las leyes de la mecánica; había otros sistemas (los SI) donde también se cumplían, de modo que era imposible detectar su movimiento con respecto al éter por medio de experiencias mecánicas. Einstein probó que tampoco  era posible hacer"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Un ejemplo esgrimido por el propio Newton muestra la dificultad de esa generalización. Supongamos una plataforma que puede girar alrededor de su centro. Una persona instalada sobre ella observa que el paisaje que lo rodea se desplaza alrededor del centro, mientras que el piso permanece inmóvil. ¿Es posible decidir si se mueve la plataforma o se mueve el paisaje? Sí,"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"la dificultad de esa generalización. Supongamos una plataforma que puede girar alrededor de su centro. Una persona instalada sobre ella observa que el paisaje que lo rodea se desplaza alrededor del centro, mientras que el piso permanece inmóvil. ¿Es posible decidir si se mueve la plataforma o se mueve el paisaje? Sí, responde Newton. Si es la plataforma la que se mueve, los cuerpos apoyados sobre ella experimentan una ""fuerza centrífuga"" que los lleva hacia afuera; en caso contrario tal fuerza no se manifestará, y el observador de la plataforma dirá que es el paisaje el que se mueve. La noción de ""movimiento absoluto"","
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Al respecto mencionó el nombre de un gran físico francés, Paul Langevin.) Tal cosa no ocurrió en el caso de la Relatividad Generalizada, una creación prácticamente exclusiva de Einstein. Sin embargo, el punto de partida de sus reflexiones posteriores a 1905 fue la  crítica que realizó el físico y filósofo vienés Emst Mach de la mecánica de Newton."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Al analizar el ejemplo de la plataforma giratoria, Mach observó que la ""asimetría"" mencionada por Newton era aparente. El ""paisaje"" que gira es en realidad el universo todo, y la fuerza que atrae hacia afuera a los cuerpos de la plataforma puede ser explicada como una atracción gravitatoria. El observador de la plataforma no podría decidir entre estas dos posibilidades:"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"como aquél que cargaba previamente las esferas para que se movieran hacia la pared con igual aceleración. Fue Einstein quien sospechó por primera vez que esa ""coincidencia"" ocultaba, en realidad, una clave esencial para su proyecto de generalización del principio de relatividad a todo sistema. Pensemos nuevamente en la plataforma giratoria analizada por Newton y Mach. El observador de la plataforma comprueba que los cuerpos son solicitados por fuerzas ""centrífugas"", a las que puede —según Mach— identificar como gravitatorias si considera que la plataforma está en reposo. ¿Es posible distinguir entre ambas situaciones? La fuerza centrífuga, detectada por un observador no inercial cuyo sistema"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"imaginar que la depresión es un valle contemplado por un observador situado en lo alto de un cerro. Durante la noche, percibe una fuerte luminosidad allá abajo, y una serie de trayectorias luminosas que al acercarse a la primera se curvan como las de un planeta alrededor del Sol. El observador nocturno (Newton) supone que al pie del cerro se extiende una llanura, y que las trayectorias curvas se deben a cierta interacción entre la luminosidad inmóvil y las restantes. Para ello introduce la noción de fuerza, y obtiene una descripción cinemática y dinámica de los fenómenos que observa. Cuando amanece, comprueba que no había"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"El modelo de universo que deriva de la mecánica de Newton es relativamente simple. La materia estelar debería hallarse agrupada en una zona de alta densidad; a medida que nos alejamos de ella, la densidad debería disminuir y, para grandes distancias, ser nula. Más allá se extendería el espacio vacío, ilimitado. Esta concepción del universo como una isla resultó para Einstein ""poco"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"efectos que predice —desviaciones con respecto a la teoría newtoniana— obligan a emplear una técnica experimental u observacional altamente perfeccionada. ""Toda especulación, escribe Einstein, 'tiene que ser controlada por la experiencia, y la más hermosa de las teorías tiene que ser rechazada si no se ajusta a los hechos'. La teoría de Newton es una excelente aproximación a la de Einstein (válida en el caso de fuerzas gravitacionales débiles) y, por ello las discrepancias son relativamente pequeñas. Sin embargo, ellas han sido detectadas y avalan la teoría relativista."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"posible sostener al menos en parte una teoría pese a las refutaciones. Su modo de proceder ejemplifica hasta qué punto difieren la ""crítica científica"" de la ""crítica filosófica"" tradicional. La crítica científica no ataca a la justificación de una teoría, sino a la teoría misma, a través de sus consecuencias empíricamente verificables. Para  Newton, sometido a la influencia de la filosofía tradicional, sus leyes no son conjeturales, sino verdaderas descripciones o aun explicaciones; Einstein mostró que podía construirse una alternativa que no sólo daba cuenta de los hechos ""explicados"" por la teoría newtoniana sino también de otros que ésta no lograba abarcar. Aun así, en"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"convertido. Es que la empresa era casi sobrehumana, y contaba con pocas probabilidades de éxito. ¿Importan la belleza y la simplicidad? ¿Qué significa que una ley es simple? Max Born, en uno de sus libros, se pregunta: ""¿Es la ley einsteniana de la gravitación más sencilla que la de Newton? Los matemáticos avezados dirán que sí, refiriéndose a la sencillez lógica de las bases, mientras otros dirán que no, debido a las horribles complicaciones del formalismo"". En el margen do esa página, Einstein anota: ""Lo que importa es solamente la sencillez lógica de las bases"". Born contesta que"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"no, debido a las horribles complicaciones del formalismo"". En el margen do esa página, Einstein anota: ""Lo que importa es solamente la sencillez lógica de las bases"". Born contesta que no puede condenar el otro punto de vista: ""Lo que en definitiva interesa es saber si son las fórmulas de Newton o las de Einstein las que más se ajustan a las observaciones"". El abismo entre ambos parece insalvable."
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"de la teoría cuántica no basta para hacerme creer en el juego de dados fundamental, aunque sé perfectamente que los colegas más jóvenes atribuyen mi actitud a la esclerosis."" Admite estar solo en esa convicción ""como Leibniz con respecto al espacio absoluto"". (Leibniz se opuso violentamente a la noción de espacio absoluto de Newton, desterrado por Einstein de la física.) Para fundamentar su búsqueda de una teoría del campo unificado no tiene todavía ""razones lógicas"" y su único testimonio ""es un pajarito que me lo dice, o sea que no tengo ninguna autoridad que pueda infundir respeto como no sea mi propia persona"". Afirma que"
"Boido, Guillermo: Einstein o la armonía del mundo. Buenos Aires: ADIAX, 1980.","Boido, Guillermo",Einstein o la armonía del mundo,1980,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,,"Para crear una física unificada, dice Einstein, es necesario dar ""un poderoso salto mental"". Históricamente, la ciencia ha logrado síntesis conceptuales de carácter parcial: la mecánica de Newton, el electromagnetismo de Maxwell, la Relatividad misma, son ejemplos de esas totalizaciones en el campo de la física. La teoría del campo unificado debería ser la culminación de este proceso, entendido como una revelación gradual de la trama real del universo, de la unidad del mundo en su diversidad. En"
