BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"nervioso y desesperados ¿qué serían capaces de hacer? Además, ¿cómo se puede despreciar tanto el sufrimiento atroz de los seres humanos? Las zonas del corredor alemán y los Países Bajos, camino hipotético de tal ataque en masas acorazadas están pobladísimas y no quedaría ciertamente su población inmune a los efectos de tales bombas de fisión-fusión. Tampoco son tan «limpias» como dice la desdichada metáfora y exageran algunos pacifistas. Serían en ese caso las ideales bombas capitalistas que eliminan a los sujetos siempre tan molestos y dejan intacto el capital. La realidad es que los efectos explosivos y térmicos, aunque menores, pueden ser también considerables."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,Fisión nuclear
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"l núcleo (rechazo culombiano de los protones) debido a que los neutrones no pueden ser desviados por cargas eléctricas, porque tienen carga nula. La colisión que se produce entonces (neutrón-núcleo) o dicho en otros términos, la captura del neutrón por el núcleo, excita este último, lo desestabiliza y termina provocando su fisión o ruptura en dos trozos, con las consecuencias ya vistas. La energía liberada por cada núcleo en el proceso de fisión viene a ser de unos 200 Megaelectro-voltios. Es decir, tiene un orden de magnitud de más de cuatrocientas mil veces el que se libera en una reacción química (por ej. en la explosión del T.N.T."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"carga nula. La colisión que se produce entonces (neutrón-núcleo) o dicho en otros términos, la captura del neutrón por el núcleo, excita este último, lo desestabiliza y termina provocando su fisión o ruptura en dos trozos, con las consecuencias ya vistas. La energía liberada por cada núcleo en el proceso de fisión viene a ser de unos 200 Megaelectro-voltios. Es decir, tiene un orden de magnitud de más de cuatrocientas mil veces el que se libera en una reacción química (por ej. en la explosión del T.N.T.)."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,". Así las reacciones químicas en una porción de sustancias son procesos de este tipo: como es la combustión. Una imagen válida es la del incendio de un bosque. Cada árbol que prende fuego se convierte a su vez, por las chispas que desparrama en un foco para que se quemen otros. En la fisión nuclear cada núcleo que se «prende fuego» rompiéndose libera además de una elevada cantidad de energía nuevos neutrones que colisionando con otros núcleos los vuelven a romper."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"tercero... y lo que pasó después. Porque se trata de una progresión geométrica que crece como los conejos: en el primer ciclo es 2,5 en el segundo 2,522 = 6,25 en el tercero 2,53 = 15,6... en el quincuagésimo es ya 7 seguido por diecinueve ceros... iY cincuenta ciclos en la reacción en cadena de fisión del Uranio 235 duran sólo 200-billonésimas de segundo! Cuando el factor de multiplicación entre un ciclo y otro es mayor que uno, origina una explosión. Cuando es menor que uno es un proceso que se frena automáticamente y cesa. Cuando oscila alrededor de uno se tiene un proceso «controlado» como en los"
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,La posibilidad de que un neutrón pueda colisionar con un núcleo y producir una reación elemental de fisión depende 1º de la distancia media que ha de recorrer para tropezar con su objeto: en la densidad en que se presenta habitualmente la preparación de Uranio enriquecido (*). Esta distancia es de aprox. diez centímetros. 2º de la forma que se ha dado a dicho material preparado. Suponiendo una forma de maximización de
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,Supuestos los principios anteriores la explosión de un artefacto nuclear de fisión es una operación teóricamente sencilla. Una «bomba nuclear» consiste en dos trozos «subcríticos» de Uranio 235 (en la práctica de Uranio enriquecido (*) que se mantienen separados. Un artefacto mecánico «encaja» los dos trozos hasta lograr una masa superior a la crítica. Automáticamente se produce la gigantesca explosión
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"bomba de Nagasaki el principio fue el mismo, el sistema en cambio algo diferente. Bajo la supervisión del gran matemático y apasionado belicista von Neumann se obtuvo la «masa crítica» «implosionando» una esfera de Plutonio, que es un material residual en los reactores industriales. Una vez conseguida la explosión nuclear de fisión las altísimas temperaturas y presiones producidas «fusionan» el deuterio, tritio o litio (fuera de los científicos comprometidos en este negocio no se sabe exactamente) que forman el material principal de las bombas termonucleares."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"Isótopo que existe en los minerales en proporción muy débil (0,7 %). Puro o casi puro (95 %) es capaz de generar una fisión en cadena, con un factor de multiplicación de 2,5."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"l Radio rompió los esquemas de la física clásica, en grave crisis a fin del siglo XIX, y fue una de las pistas que abrió los inmensos horizontes de la nueva física, el descubrimiento del núcleo atómico y la posibilidad de su desintegración (espontánea en la «radiactividad», artificial en la «fisión» provocada por el bombardeo del núcleo por partículas subatómicas, entre las que están el neutrón)."
"Urbina, Fernando: La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz. Madrid: Popular, 1984.","Urbina, Fernando","La guerra nuclear. Efectos, riesgos, carrera de armamentos, movimiento por la paz",1984,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,,,"Hoy se considera que las cuatro fuerzas, interacciones o (en otro marco teórico) Energías Fundamentales del Universo son la de Gravedad, la Electromagnética, la Fuerza Nuclear Fuerte (la contenida en el núcleo que se libera en la fisión/fusión nuclear espontánea en las estrellas, tecnológicamente creada en el planeta Tierra), la Fuerza Nuclear Débil (que se libera en la radiactiviadad espontánea)."
"Duque, Aquilino: El suicidio de la modernidad. Una revisión crítica de la cultura contemporánea. Barcelona: Bruguera, 1984.","Duque, Aquilino",El suicidio de la modernidad. Una revisión crítica de la cultura contemporánea,1984,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,No se acentúan las mayúsculas iniciales,"de Ernst Jünger por el que aceptaba el Premio Goethe fue un rosario de aforismos y en uno de ellos vino a decir que la técnica siempre le había producido una desazón general, pues es de los primeros que sintió que lo amenazaba a él y a su mundo. «La técnica —dijo también— ha logrado la fisión del átomo en medio de enormes pérdidas en las que se reflejan procesos metafísicos. Si a fines de este siglo nuestro se logra la fusión del átomo, ello significará una vez más un cambio de mentalidad, un nuevo atentado a lo íntimo de la naturaleza.» Al mismo tiempo, evocando la inquietud"
"Benítez, Juan José: Caballo de Troya 1. Barcelona: Planeta, 1994.","Benítez, Juan José",Caballo de Troya 1,1984,Fecha de escritura,Ficción,Escrito,Libro,Novela,España,,,,"instante de la inversión fuera acusado por el vehículo. Este procedimiento de viaje —como es fácil adivinar— hace inútiles los restantes esfuerzos de los ingenieros y especialistas en cohetería espacial, empeñados aún en lograr aparatos cada vez más sofisticados y poderosos..., pero siempre impulsados por la fuerza bruta de la combustión o de la fisión nuclear. (Quizá ahora se empiece a entender por qué no puedo ni debo extenderme en los pormenores técnicos de semejante descubrimiento...) Al llevar a cabo estos saltos o cambios de marco tridimensionales observamos con desconcierto que —en el nuevo marco— la velocidad límite o velocidad de la luz (299 792,4580 más-menos 0,0012"
"Benítez, Juan José: Caballo de Troya 1. Barcelona: Planeta, 1994.","Benítez, Juan José",Caballo de Troya 1,1984,Fecha de escritura,Ficción,Escrito,Libro,Novela,España,,,,", los elementos de los ordenadores de Caballo de Troya (amplificadores nucleicos) tienen unas características distintas. En primer lugar, la base no es electrónica —tampoco de vacío o de estado sólido (cristal)— sino nucleica. Una débil energía de entrada (neutrones o protones unitarios incidiendo sobre unos pocos átomos) provocan, por fisión del núcleo, una gran energía. El rendimiento, por tanto, es mucho mayor que la unidad. A la salida del amplificador elemental obtenemos esta energía en forma no eléctrica sino térmica, aunque en un proceso posterior, este calor se transforme en energía eléctrica. Y siendo la base de estos elementos puramente atómica"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"que se libera como resultado de una determinada reacción atómica, pudiese ser utilizada para fines prácticos diseñados por los ingenieros. Es más, Rutheford, uno de los padres del modelo atómico que lleva su nombre, negó explícitamente tal posibilidad. En 1938 los alemanes Otto Hahn y Fritz Strassman descubren casualmente lo que hoy se llama «fisión nuclear», o sea, una reacción nuclear producida por las modificaciones del núcleo atómico por el encuentro entre un neutrón y dicho núcleo. Este descubrimiento casual habría quedado relegado, sin duda, a la curiosidad de los científicos y estudiosos del tema si no hubiesen coincidido dos circunstancias: una, el comienzo de la"
"Portillo Franquelo, Pedro: Energía solar. Madrid: Pirámide, 1985.","Portillo Franquelo, Pedro",Energía solar,1985,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"el mundo  lo conoce. El gran potencial americano, con sus enormes recursos humanos y económicos, desarrolla este nuevo descubrimiento creando lo que popularmente se llama la «bomba atómica». Pero de lo que parece que no hay duda es que si no hubiera existido la componente bélica, el descubrimiento nuclear, tanto el de fisión, división de los elementos pesados, como el de fusión, unión de núcleos muy ligeros, se habrían necesitado muchos años para que la energía atómica pudiera ser empleada en ingeniería para fines civiles."
"«JOSÉ ALLENDE». El País. Madrid: Diario El País, S.A., 1985-10-01.",,El País,1985,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,España,,,,"no existir unos depósitos o almacenes para los residuos de alto nivel, y mientras no se resuelva el problema del reprocesamiento, el fuel irradiado se va acumulando peligrosamente en los mismos emplazamientos nucleares. Al no estar satisfactoriamente resuelto el almacenamiento definitivo de los residuos nucleares de alto nivel que se generan como subproductos de la fisión nuclear en las propias plantas y al estar virtualmente paralizado, o al menos muy ralentizado, el programa de centros de reprocesamiento de tales residuos, son precisamente las propias centrales nucleares las que se ven obligadas, en multitud de casos, a cumplir el papel de almacenes transitorios de estos productos radiactivos, con el"
"«Enfrentamiento verbal en la Unión Interparlamentaria». ABC. Madrid: Prensa Española, S.A., 1986-04-19.",,ABC,1986,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Mayúsculas no acentuadas en el original,"los partidos a los que representan, se produce de una manera instintiva «la proximidad de las afinidades». Y puedo afirmar que ni entre los representantes del PSOE ni entre los de Coalición Popular, ni entre éstos y sus iguales de Italia, Malta, Chipre, Grecia y Turquía, hay en esta problemática fisión de ninguna clase, sino una generalizada y tensa preocupación."
"«D. JOSE AGUILAR PERIS». Aguilar Peris, José: Historia de la energía. Madrid: RACEFN, 1986.","Aguilar Peris, José",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"?"") que se ha convertido en el punto focal del gran debate sobre los planes energéticos del mundo occidental. Según Lovins se abren dos sendas hacia el futuro. Una es la senda dura, que propone incrementar la producción energética por todos los medios posibles, en especial explotando los combustibles fósiles y la fisión del uranio, con la vista puesta en la investigación y el desarrollo de los reactores reproductores y los reactores de fusión nuclear, así como en enormes estaciones espaciales fotovoltaicas que convertirían la radiación solar en electricidad que sería enviada a la Tierra en forma de microondas. Según el mismo Lovins, este camino traería consigo graves"
"«D. FRANCISCO GONZALEZ DE POSADA». González de Posada, Francisco: Historia de la energía. Madrid: RACEFN, 1986.","González de Posada, Francisco",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"actuales referencias a las ""historias de la energía"" (¡de las grandes producciones de energía eléctrica!, no se olvide que el tema es tecnológico) se usa con frecuencia la siguiente clasificación: fuentes clásicas de energía, entre las que se consideran la hidráulica, la térmica de combustible fósil y la nuclear de fisión, y nuevas fuentes de energía, entre las que se citan la solar, nuclear de fusión, eólica, geotérmica, del mar (oleaje, mareas, gradientes térmicos), bioenergética, etc. Desde esta perspectiva industrial la energía hidráulica es la fuente de energía clásica más antigua, la primera. A ella le"
"«D. FRANCISCO GONZALEZ DE POSADA». González de Posada, Francisco: Historia de la energía. Madrid: RACEFN, 1986.","González de Posada, Francisco",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,Nuclear Fisión Fusión
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"En diciembre de 1938, Otto Hahn y su asistente Fritz Strassmann descubrieron en Berlín elementos químicos de peso atómico medio por análisis radioquímico de los productos que resultan de bombardear uranio con neutrones. La única explicación posible es que los neutrones provocan la división o fisión de los núcleos de uranio en dos de tamaño menor. Es una reacción nuclear inesperada cuyas consecuencias fueron comprendidas inmediatamente tanto por Hahn como por los demás científicos tan pronto como se anunció  el descubrimiento. En primer lugar la fisión del uranio debe producirse con gran desprendimiento de energía porque los dos núcleos finales tienen una"
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"de bombardear uranio con neutrones. La única explicación posible es que los neutrones provocan la división o fisión de los núcleos de uranio en dos de tamaño menor. Es una reacción nuclear inesperada cuyas consecuencias fueron comprendidas inmediatamente tanto por Hahn como por los demás científicos tan pronto como se anunció  el descubrimiento. En primer lugar la fisión del uranio debe producirse con gran desprendimiento de energía porque los dos núcleos finales tienen una masa total inferior a la del núcleo de uranio, como se comprueba en las tablas de pesos atómicos; esa diferencia de masa debe aparecer como energía según la relación de Einstein mencionada más arriba. En segundo lugar los"
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"uranio, como se comprueba en las tablas de pesos atómicos; esa diferencia de masa debe aparecer como energía según la relación de Einstein mencionada más arriba. En segundo lugar los núcleos más pesados (en nuestro caso el uranio) son proporcionalmente más ricos en neutrones que los más ligeros por lo que en la reacción de fisión deben desprenderse además varios neutrones. Si esto sucede pueden aprovecharse estos neutrones para provocar nuevas fisiones que producirán más neutrones, con lo que tendrá lugar una reacción en cadena con un desprendimiento descomunal de energía. Dadas las energías que intervienen en los procesos nucleares puede estimarse que la fisión de un kilogramo de uranio"
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"que en la reacción de fisión deben desprenderse además varios neutrones. Si esto sucede pueden aprovecharse estos neutrones para provocar nuevas fisiones que producirán más neutrones, con lo que tendrá lugar una reacción en cadena con un desprendimiento descomunal de energía. Dadas las energías que intervienen en los procesos nucleares puede estimarse que la fisión de un kilogramo de uranio producirá una energía equivalente a la que se obtenga de mil toneladas de combustible por vía química. El sueño de la generación masiva de energía nuclear en nuestro planeta parecía posible por primera vez. Antes del descubrimiento de la fisión del uranio se sabía que la energía del Sol y de las"
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Dadas las energías que intervienen en los procesos nucleares puede estimarse que la fisión de un kilogramo de uranio producirá una energía equivalente a la que se obtenga de mil toneladas de combustible por vía química. El sueño de la generación masiva de energía nuclear en nuestro planeta parecía posible por primera vez. Antes del descubrimiento de la fisión del uranio se sabía que la energía del Sol y de las estrellas proviene de reacciones entre núcleos ligeros que ocurren a temperaturas de muchos millones de grados en el interior de dichos astros, pero parecía imposible reproducir esa situación en la Tierra. La fisión del uranio puede realizarse a baja temperatura porque la"
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"posible por primera vez. Antes del descubrimiento de la fisión del uranio se sabía que la energía del Sol y de las estrellas proviene de reacciones entre núcleos ligeros que ocurren a temperaturas de muchos millones de grados en el interior de dichos astros, pero parecía imposible reproducir esa situación en la Tierra. La fisión del uranio puede realizarse a baja temperatura porque la reacción en cadena se mantiene por neutrones."
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,Antes de poder materializar el sueño de la energía nuclear era preciso comprobar experimentalmente que la fisión del uranio sucede como sugerían los estudios radioquímicos de Hahn y las previsiones teóricas apuntadas. Y las pruebas se obtuvieron en los meses siguientes. La fisión del uranio fue detectada por Otto Frisch y por Fréderic Joliot en enero de 1939 y los neutrones que se emiten en la reacción se observaron en marzo por el mismo
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,Antes de poder materializar el sueño de la energía nuclear era preciso comprobar experimentalmente que la fisión del uranio sucede como sugerían los estudios radioquímicos de Hahn y las previsiones teóricas apuntadas. Y las pruebas se obtuvieron en los meses siguientes. La fisión del uranio fue detectada por Otto Frisch y por Fréderic Joliot en enero de 1939 y los neutrones que se emiten en la reacción se observaron en marzo por el mismo Joliot junto con Hans Halban y Lew Kowarski en París y por Fermi y Leo Szilard en Nueva York.
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,La posibilidad de utilizar la fisión del uranio para construir un artefacto explosivo potentísimo de uso militar era evidente y la crisis prebélica de Europa en los primeros meses de 1939 era también patente. Por eso no debe causar sorpresa que en abril de 1939 y con pocos días de diferencia el Comité de Defensa británico aconsejase a su gobierno que se apoderase de
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,El primero de septiembre de 1939 el ejército alemán invadió Polonia y con ello se inició la II Guerra mundial. El hecho precipitó los acontecimientos en torno a la fisión del uranio. En octubre se formó un comité americano del uranio que recomendó a los científicos de los Estados Unidos (todavía neutral) que se abstuviesen de publicar cualquier resultado sobre la fisión.
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,de 1939 el ejército alemán invadió Polonia y con ello se inició la II Guerra mundial. El hecho precipitó los acontecimientos en torno a la fisión del uranio. En octubre se formó un comité americano del uranio que recomendó a los científicos de los Estados Unidos (todavía neutral) que se abstuviesen de publicar cualquier resultado sobre la fisión.
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"En otoño de 1939 estaba claro, tanto en Europa como en América, que la fabricación de una bomba atómica basada en la fisión del uranio no iba a ser tarea fácil. En un bloque de metal de uranio natural la reacción en cadena no se produce porque el uranio que se encuentra en la naturaleza tiene dos isótopos, el U-238 y el U-235 y solo este último (que constituye el 0,7 %) del total se fisiona con"
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"de cualquier energía por baja que sea; el U-238 captura neutrones en cuantía tal que la reacción en cadena no ocurre. En diciembre de 1940 se descubrió en California que los neutrones capturados por el U-238 dan lugar a un elemento transuránico, el plutonio, cuyo isotopo Pu-239 tiene las mismas propiedades que el U-235 en cuanto a su fisión por neutrones de cualquier energía. Pero ni el U-235 es fácil de separar del resto del uranio ni el Pu-239 puede producirse sin disponer de grandes cantidades de neutrones que solo una reacción de fisión en cadena puede generar."
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"lugar a un elemento transuránico, el plutonio, cuyo isotopo Pu-239 tiene las mismas propiedades que el U-235 en cuanto a su fisión por neutrones de cualquier energía. Pero ni el U-235 es fácil de separar del resto del uranio ni el Pu-239 puede producirse sin disponer de grandes cantidades de neutrones que solo una reacción de fisión en cadena puede generar."
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,realizado en los Estados Unidos era tan prometedor que en septiembre de 1942 se institucionaliza el proyecto de la bomba atómica con el nombre de Manhattan District al mando del ejército y no se acepta la participación inglesa. En diciembre del mismo año el grupo dirigido por Fermi consigue en Chicago la primera reacción en cadena por fisión del uranio. Es la famosa pila de Fermi constituida por barras de uranio natural inmersas en un gran bloque de grafito. El grafito actúa de moderador de los neutrones y una disposición geométrica adecuada permite disminuir el efecto perjudicial del U-238 de manera que la reacción en cadena se produzca. La pila de Fermi no es ni
"«D. CARLOS SANCHEZ DEL RIO». Sánchez del Río, Carlos: Historia de la energía. Madrid: RACEFN, 1986.","Sánchez del Río, Carlos",Historia de la energía,1986,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,fines bélicos. Por eso ha sido siempre preocupación constante de las grandes potencias controlar internacionalmente la industria nuclear para impedir que nuevos paises posean armas nucleares; es lo que púdicamente se llama evitar la proliferación nuclear. Por otra parte la utilización de la energía nuclear sin riesgos para la población requiere normas estrictas porque los productos de fisión son radiactivos y se producen en grandes cantidades. Los riesgos no afectan solo a los paises donde están ubicadas las centrales nucleares y por eso es aconsejable que las normas y procedimientos sean los mismos para todas las naciones. Ambos problemas —la no proliferación nuclear y el control de riesgos— han dado lugar a una actividad
«Cómo funciona un reactor». Revista Hoy. Santiago de Chile: 1986-05-11.,,Revista Hoy,1986,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Chile,Chilena,,Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.,La energía producida por una planta como la de Chernobyl proviene de la fisión de los materiales radiactivos en su reactor nuclear.
«Cómo funciona un reactor». Revista Hoy. Santiago de Chile: 1986-05-11.,,Revista Hoy,1986,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Chile,Chilena,,Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.,"La fisión es un proceso continuo de reacción en cadena, por el cual el núcleo pesado de un átomo se divide en fragmentos generando tanto partículas radiactivas como calor. El calor sirve para la producción de vapor que propulsa las turbinas generadoras de electricidad."
"«La verdadera disyuntiva del referéndum». El País. Madrid: Diario El País, S.A., 1986-02-01.",,El País,1986,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"en el orden militar y político con implicaciones económicas y cultural-ideológicas del que o salimos a través del referéndum o permaneceremos en él hasta su disolución, o por vía pacífica y paralela a la del Pacto de Varsovia, cuestión en la que tendremos nula capacidad de decisión, o por disolución con nosotros incluidos como material de fisión."
"«Instrucción sobre el respeto de la vida humana naciente y la dignidad de la procreación». ABC. Madrid: Prensa Española, S.A., 1987-03-11.",,ABC,1987,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",España,,,Mayúsculas no acentuadas en el original,"La Iglesia, del mismo modo en que condena el aborto provocado, prohíbe también atentar contra la vida de estos seres humanos. Resulta obligado denunciar la particular gravedad de la destrucción voluntaria de los embriones humanos obtenidos «in vitro» con el sólo objeto de investigar, ya se obtengan mediante la fecundación artificial o mediante la «fisión gemelar». Comportándose de tal modo, el investigador usurpa el lugar de Dios, y aunque no sea consciente de ello, se hace señor del destino ajeno, ya que determina arbitrariamente a quién permitirá vivir y a quién mandará a la muerte, eliminando seres humanos indefensos."
"«Instrucción sobre el respeto de la vida humana naciente y la dignidad de la procreación». ABC. Madrid: Prensa Española, S.A., 1987-03-11.",,ABC,1987,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",España,,,Mayúsculas no acentuadas en el original,"procedimientos son contrarios a la dignidad de ser humano propia del embrión, y, al mismo tiempo, lesionan el derecho de la persona a ser concebida y a nacer en el matrimonio y del matrimonio. También los intentos y las hipótesis de obtener un ser humano sin conexión alguna con la sexualidad mediante «fisión gemelar», donación, partenogénesis, deben ser considerados contrarios a la moral en cuanto que están en contraste con la dignidad, tanto de la procreación humana como de la unión conyugal."
