BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"«'Estoy dispuesto a irme para la China otra vez'». El Tiempo. Bogotá: ELTIEMPO.com, 1996-10-31.",,El Tiempo,1996,Primera edición,No ficción,Escrito,Prensa,"Actualidad, ocio y vida cotidiana",Colombia,Caribe continental,,Versión realizada sobre texto marcado HTML,"La gente del equipo de Beijing, el campeón del fútbol chino, se mostró muy interesada en mí. Ellos quieren que yo regrese a jugar con ellos. De Japón también me hablaron. Si la oferta es buena no lo pensaría dos veces en volver a irme del país."
"«Roberts, Nakano y Azuma, los ganadores». Diario de Navarra. Pamplona: diariodenavarra.es, 1999-04-29.",,Diario de Navarra,1999,Primera edición,No ficción,Escrito,Prensa,"Actualidad, ocio y vida cotidiana",España,,,Versión realizada sobre texto marcado HTML. Mayúsculas no acentuadas en el original,MOTOCICLISMO/ GRAN PREMIO DE JAPÓN
«Orientación y catálogo informativo». Clarín. Buenos Aires: 1987-12-21.,,Clarín,1987,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Argentina,Río de la Plata,,Procesado por medio de un programa de reconocimiento de voz,"La mayoría de sus productos son nacionales, pero también trabajan con el importado. Hace aproximadamente un año y medio comenzaron con la importación de materiales eléctricos. Del Japón reciben tubos circulares, arrancadores, lámparas halógenas Koei, cinta autosoldable F. Cotape, aisladora Vini Tape, etcétera."
"Pérez San Emeterio, Carlos: Pilotos y aventura. Historia de los viajes en avión. Barcelona: Juventud, 1991.","Pérez San Emeterio, Carlos",Pilotos y aventura. Historia de los viajes en avión,1991,Primera edición,No ficción,Escrito,Libro,"Actualidad, ocio y vida cotidiana",España,,,,EL RECELO DEL JAPÓN
"«Por MIMI WHITEFIELD». El Nuevo Herald. Miami: elherald.com, 1997-05-12.",,El Nuevo Herald,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",Estados Unidos,Estados Unidos,,Versión realizada sobre texto marcado HTML,"Resulta evidente que tenemos que promover la exportación de productos y servicios estadounidenses a Japón, dijo la semana pasada Shoji Isaki, director de la oficina de Atlanta de la Organización de Comercio Exterior de Japón (JETRO), durante un seminario llamado El Día de Japón, que fue organizado por el programa de Estudios Asiáticos de la Universidad Internacional de la Florida (FIU). Según Isaki, es crucial una relación comercial que sea mutuamente beneficiosa: ""De lo contrario, Japón no podrá exportar tampoco""."
"92102001. Programa impreso 1992. s.l.: s.n., 1992.",,92102001. Programa impreso 1992,1992,Primera edición,No ficción,Escrito,Miscelánea,"Artes, cultura y espectáculos",España,,,,Día del Japón: 20 de julio.
"«Tokio. F. Pastrano, e. e.». ABC Electrónico. Madrid: Prensa Española, 1997.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"Los rotativos nipones coinciden también en el problema de la democratización de China, pero no en su solución. Si para el «Yomiuri» el Tratado de Defensa E.E.U.U.-Japón debe contribuir a la democratización de China, para el «Asahi» —según aseguró a ABC Katsuhiko Futamura— «Japón quiere y necesita un tratado de este tipo con Washington pero siempre y cuando su firma no suponga un elemento más de inseguridad en el área»."
"«EL SEÑOR DE LAS BESTIAS 2». La Vanguardia. Barcelona: T.I.S.A, 1995.",,La Vanguardia,1995,Primera edición,No ficción,Escrito,Prensa,"Artes, cultura y espectáculos",España,,,Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas,"Intérpretes: Yul Brynner, Richard Widmark, George Chakiris, Suzy Parker, Shirley Knight, Danièle Gaubert. EE.UU.-Japón, 1963 (C). 99 minutos. * Aventuras"
"«La UE mediará en el conflicto que opone a Estados Unidos y Japón». El Mundo. Madrid: Unidad Editorial, 1995.",,El Mundo,1995,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Versión realizada sobre texto plano,Guerra comercial EEUU-Japón. La Unión Europea mediará en el conflicto
"99206025. Página web 1999. s.l.: s.n., 1999.",,99206025. Página web 1999,1999,Fecha de adquisición,No ficción,Escrito,Miscelánea,"Política, economía y justicia",España,,,,"Imágenes inéditas de archivo y testimonios poco conocidos para una revisión de la vida del Emperador de Japón, uno de los más enigmáticos líderes del siglo, un año después de su muerte."
"Gironella, José María: Los hombres lloran solos. Barcelona: Planeta, 1987.","Gironella, José María",Los hombres lloran solos,1986,Fecha de escritura,Ficción,Escrito,Libro,Novela,España,,,,"mosén alberto fue uno de los primeros en darse cuenta de que estaban en guerra los cinco continentes. En una de sus «Alabanzas al Creador» transcribió la alocución del emperador del Japón a su pueblo: «Nos, Emperador del Japón por la gracia del Cielo, elevado al trono que pertenece a una dinastía ininterrumpida desde edades inmemoriales y eternas, hacemos saber a vosotros, nuestros leales y fieles súbditos, que declaramos la guerra a los Estados Unidos de América y al Imperio británico.»"
"«&#34;Todavía no sabemos cómo resolveremos el problema&#34;». El Salvador Hoy. San Salvador: elsalvador.com, 1997.",,El Salvador Hoy,1997,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",El Salvador,México y Centroamérica,,Versión realizada sobre texto marcado HTML. Se acentúan ocasionalmente las mayúsculas,"El problema en la Escuela de Japón es más complejo: en la misma infraestructura funciona un bachillerato, que también elegirá un consejo. Pero, según la Ley de la Carrera Docente, no pueden existir dos consejos en un mismo local. ""Todavía no sabemos cómo resolveremos el problema"", dijo Ana Delmi Alarcón, directora de la escuela."
"«Por José Javaloyes». ABC Electrónico. Madrid: Prensa Española, 1997.",,ABC Electrónico,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"La oportunidad de calificar de «transgénicas» determinadas democracias, e incluso ciertas economías, se me suscitó, tiempo atrás, en el curso del seminario «España-Japón», celebrado en Madrid bajo los auspicios de los respectivos ministerios de Asuntos Exteriores. Si el confucionismo propicia, tal como en esta ocasión se dijo, condiciones culturales de fondo para la experiencia capitalista nipona, como lo puritano para el moderno capitalismo de América, no cabe encontrar, sin embargo, para la política, una"
"«RAMÓN VILARÓ, Tokio». El País. Madrid: Diario El País, S.A., 1986-04-02.",,El País,1986,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"Mantener políticas para el sostén del crecimiento económico y atenuar las tensiones comerciales, junto a los temas de ayuda al desarrollo y de la deuda externa, serán los principales objetivos que tratarán en Tokio, del 4 al 6 de mayo próximo, los jefes de Estado o de Gobierno de Japón, Estados Unidos, Canadá, Francia, Italia, Gran Bretaña, República Federal de Alemania y el presidente de la comisión de la Comunidad Europea, en el curso de la cumbre de las siete primeras potencias del mundo capitalista, según indicaron medios del Ministerio japonés de Asuntos Exteriores que preparan la agenda, en colaboración con altos responsables de los"
"«Preocupación en Europa por el creciente sentimiento proteccionista norteamericano». El País. Madrid: Diario El País, S.A., 1987-04-01.",,El País,1987,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"gota de agua que ha hecho desbordar el vaso de la irritación británica y que ha impulsado a Howe a sacar a relucir el asunto. Sobre este tema, Reagan dirigió el pasado viernes una carta al primer ministro japonés, Yasuhiro Nakasone, coincidiendo con la amenaza de imponer sanciones comerciales. El presidente norteamericano recordó al Gobierno de Japón su compromiso de permitir a firmas extranjeras tomar una participación de un 33% en una empresa conjunta de telecomunicaciones, según informa France Presse, que cita al Wall Street Journal. Reagan respondía a otra carta del ministro de Telecomunicaciones japonés en la que le hacía saber su intención de no autorizar más que a un consorcio extranjero"
"«RAMÓN VILARÓ, Tokio». El País. Madrid: Diario El País, S.A., 1987-12-02.",,El País,1987,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"la lista de solicitudes la demanda de que empresas europeas puedan licitar y eventualmente participar en los mercados de obras públicas niponas, incluido el superproyecto de construcción de un nuevo aeropuerto en Kansai, cerca de la ciudad de Osaka, petición también formulada por la administración de Estados Unidos y a la que, de momento, se sigue oponiendo el Gobierno de Japón. La Comunidad Europea pide también a Japón que abra sus fronteras a los frutos y vinos españoles y portugueses, en compensación por la reducción de aranceles en estos dos países hacia los productos japoneses, desde su ingreso en la Comunidad. En medios españoles en Tokio se considera prematuro hacer una valoración de los efectos positivos que puede"
"«Asia en juego». El Mundo. Madrid: Unidad Editorial, 1995.",,El Mundo,1990,Primera edición,No ficción,Escrito,Prensa,"Actualidad, ocio y vida cotidiana",España,,,Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994,"Los Juegos Asiáticos que se abrieron ayer en la localidad japonesa de Hiroshima se han convertido en un acontecimiento político. El Gobierno de Japón se ha visto en un aprieto por el enfrentamiento entre China y Taiwán, a causa de la presencia en la ciudad-sede del viceprimer ministro taiwanés Hsu Li-teh como miembro del comité para la candidatura taiwanesa de estas competiciones en el año 2002. Afortunadamente, los chinos han decidido no boicotear esta XII edición de los Juegos"
"«Las exportaciones de vehículos japoneses a la UE crecerán un 1,3%». El Mundo. Madrid: Unidad Editorial, 1995.",,El Mundo,1990,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Versión realizada sobre texto plano. No se acentúan las mayúsculas. Incluido en CD-ROM del segundo semestre de 1994,"BRUSELAS.– La Comisión Europa y el Gobierno de Japón han alcanzado un acuerdo para incrementar en un 1,3% las exportaciones de vehículos nipones a la Unión Europea (UE) en el presente ejercicio."
"«Murayama pide &#34;disculpas&#34; por los crímenes del ejército imperial japonés.». La Vanguardia. Barcelona: T.I.S.A, 1995.",,La Vanguardia,1995,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",España,,,Versión realizada sobre texto plano. En el texto no se acentúan nunca las mayúsculas,"En ningún caso es el Gobierno de Japón el sujeto. Está redactado en primera persona. En ese detalle, en poner las palabras únicamente en boca de Murayama y no del Ejecutivo en su conjunto, cabe ver el débil punto de encuentro entre los miembros más progresistas del Gobierno nipón, partidarios de una disculpa formal, y los más nacionalistas, los"
"«Agua potable de calidad para el 2.010». El Universal. Caracas: Electronic Publishing Group, 1996-09-05.",,El Universal,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Venezuela,Caribe continental,,,"Para modificar la situación impuesta por la alta contaminación del río Tuy, el Gobierno venezolano solicitó la asistencia técnica del Gobierno de Japón y este último decidió realizar el estudio Plan maestro del mejoramiento ambiental de la cuenca 'alta y media del río Tuy'."
"«NO». Diario de las Américas. Miami: The America Publishing Company, 1997-02-01.",,Diario de las Américas,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",Estados Unidos,Estados Unidos,,Versión realizada sobre texto marcado HTML. No se han procesado los fragmentos en inglés. Mayúsculas sin acentuar,"El primer ministro Hashimoto reafirma su plena confianza en la forma en la que el Gobierno peruano está manejando este incidente dice el comunicado antes de agregar que el Gobierno de Japón continuará prestando todo el apoyo que sea necesario para ""alcanzar el objetivo compartido de liberar a todos los rehenes""."
"«Los mercados reaccionan en cadena y recuperan gran parte de lo perdido». El País. Madrid: Diario El País, S.A., 1997-11-18.",,El País,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Versión realizada sobre texto marcado HTML,"El anuncio de que el Gobierno de Japón pagará los platos rotos en la crisis del banco Hokkaido Takushokuo llenó de esperanza al resto del sistema financiero, aquejado de una debilidad alarmante desde hace algunos años. Lo ocurrido con el Hokkaido Takushoku, la mayor quiebra bancaria en Japón desde la segunda Guerra Mundial, es sólo un síntoma de los males de"
"«Negocian fertilizantes en BOLPROES». El Salvador Hoy. San Salvador: elsalvador.com, 1997.",,El Salvador Hoy,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",El Salvador,México y Centroamérica,,Versión realizada sobre texto marcado HTML. Se acentúan ocasionalmente las mayúsculas,"Los productos fueron colocados en el mercado bursátil por la Secretaría Técnica de Financiamiento Externo (SETEFE) del Ministerio de Relaciones Exteriores, correspondiente a un donativo del Gobierno de Japón. 'SETEFE decidió subastar dicho donativo a través de la Bolsa, por considerarse éste el instrumento más transparente y adecuado para que los donativos lleguen directamente al mercado con el mejor precio', dijo Sandra Munguía, gerente de la BOLPROES."
"99206004. Página web 1999. s.l.: s.n., 1999.",,99206004. Página web 1999,1999,Fecha de adquisición,No ficción,Escrito,Miscelánea,"Ciencias sociales, creencias y pensamiento",España,,,,– Acuerdo Cultural entre el Gobierno de España y el Gobierno de Japón
"«Por primera vez en la historia, una nación ha conseguido lo imposible, que la Banca acreedora rebaje la deuda de un país hasta el 35 por 100 y reduzca los intereses en un 40 por 100. Los artífices de tal milagro han sido, por una parte, el presidente Carlos Salinas de Gortari y, por la otra, la sorda lucha negociadora del secretario de Hacienda, Pedro Aspe. A las diez de la noche del domingo &mdash;hora mexicana&mdash;, el presidente Carlos Salinas de Gortari paralizó a la nación durante trece minutos. Anunciaba el fin de la larga agonía que México venía sufriendo desde hacía décadas. Se había conseguido una reducción del 35 por 100 del principal de 53.000 millones de dólares y la rebaja de un 41 por 100 en las tasas de interés.». ABC. Madrid: Prensa Española, S.A., 1989-07-25.",,ABC,1989,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"35 por 100 del servicio del débito, baja del 40 por 100 en las tasas de interés y canalización de recursos frescos multianuales para financiar el desarrollo nacional. Asimismo contará México con un crédito puente de 3.000 millones hasta concretar la firma con los 500 Bancos interesados y que existen garantías multilaterales y del Gobierno del Japón, por 7.000 millones de dólares, para apoyar la reducción de las transferencias netas de recursos."
"«Japón evaluará avance de cooperación». ABC Color. Asunción: una.py/sitios/ABC, 1996-09-12.",,ABC Color,1996,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Paraguay,Río de la Plata,,Versión realizada sobre texto marcado HTML,"Hasta el presente han sido capacitados más de 300 funcionarios de la institución citada, a través de 36 cursos de diversas especialidades tales como la conmutación digital, transmisión digital, radio digital, fibra óptica y planificación de redes. Para la ejecución de este proyecto, el Gobierno del Japón ha enviado a través de la Agencia de Cooperación Internacional del Japón (JICA) un total de 8 expertos japoneses de largo plazo y 18 expertos de corto plazo. Además, otorgó en total 18 becas para los contrapartes paraguayos, para el entrenamiento en los principales centros de entrenamiento del Japón."
"«Tegucigalpa (ACAN-EFE)». La Nación. San José: nacion.co.cr, 1997-02-07.",,La Nación,1997,Primera edición,No ficción,Escrito,Prensa,"Actualidad, ocio y vida cotidiana",Costa Rica,México y Centroamérica,,Versión realizada sobre texto marcado HTML. No se acentúan nunca las mayúsculas.,"Es una visita importante dada la naturaleza de la cooperación que el Gobierno del Japón le brinda a nuestro país en todos los niveles, subrayó Urbizo Panting."
"«Guatemala C.A.». La Hora. Guatemala: lahora.com.gt, 1997-01-23.",,La Hora,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",Guatemala,México y Centroamérica,,Versión realizada sobre texto marcado HTML,"De acuerdo con la información, el Gobierno del Japón fue el principal cofinanciador de proyectos del BID, con un total de 1,200 millones de dólares, mientras el Banco Mundial aportó 1,100 millones y varias agencias europeas contribuyeron con 92 millones de dólares."
«Antonio Castillo». El Universal. Caracas: 1993-04-21.,,El Universal,1993,Primera edición,No ficción,Escrito,Prensa,"Actualidad, ocio y vida cotidiana",Venezuela,Caribe continental,,Procesado por medio de un programa de reconocimiento de voz,"Freddie Spencer, ex campeón mundial de los 250 y 500 cc, estará fuera de acción por lo menos un mes, luego de protagonizar espectacular accidente en las prácticas del Gran Prix de Japón. El polivaliente piloto sufrió lesiones de gravedad en su mano derecha, que incluso hizo pensar que sería necesario apuntarle dos dedos."
"«Effetto Gorbachov». ABC. Madrid: Prensa Española, S.A., 1989-08-26.",,ABC,1989,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,,"El declinar de los superpoderes, dice Montagni, puede hacer que en vísperas del 2000 se pase del bipolarismo a un mundo de seis polos —USA, URSS, Europa, China, Japon, India—, semejante al surgido del Congreso de Viena, «pero en el que el esquema de 1815 se aplicaría a escala mundial». Un mundo en el que el Viejo Continente tiene la posibilidad de reconquistar una posición central a causa de la continuidad Este-Oeste."
"«Desde Japón». La Época. Santiago: reuna.cl/laepoca, 1996-07-02.",,La Época,1996,Primera edición,No ficción,Escrito,Prensa,"Artes, cultura y espectáculos",Chile,Chilena,,Versión realizada sobre texto marcado HTML. No se acentúan las mayúsculas,Hitachi Japon.
"«Piech descarta beneficios el próximo año». La Vanguardia. Barcelona: T.I.S.A, 1994.",,La Vanguardia,1994,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Versión realizada sobre texto plano,JAPON
"«JAPON. Secta La Verdad Suprema. Revelan que el grupo experimentó con gases en Moscú». El Mundo. Madrid: Unidad Editorial, 1995.",,El Mundo,1995,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",España,,,Versión realizada sobre texto plano,JAPON. Secta La Verdad Suprema. Revelan que el grupo experimentó con gases en Moscú
"«Japón. Atentados con gas sarín. Asahara, fundador de la secta La Verdad Suprema, admite su responsabilidad». El Mundo. Madrid: Unidad Editorial, 1996.",,El Mundo,1995,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Versión realizada sobre texto plano. Las mayúsculas del texto que no está marcado con HI no están acentuadas,JAPON
"«El presidente chino asegura que promoverá la convertibilidad de su divisa». El Mundo. Madrid: Unidad Editorial, 1996.",,El Mundo,1995,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",España,,,Versión realizada sobre texto plano,"OSAKA (JAPON).— El presidente de China, Jiang Zemin, anunció ayer en Osaka que su país alentará la mayor apertura comercial de los últimos 16 años en un mercado que cuenta con 1.200 millones de potenciales consumidores."
"«En las negociaciones chileno-peruanas se prueba que la política no es el reino de la lógica.». Caretas. Perú: rcp.net.pe/CARETAS, 1996-01-18.",,Caretas,1996,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",Perú,Andina,,Semanario. Versión realizada sobre texto marcado HTML,POR NO MORIR EN JAPON
"«Ninguno de los 74 Rehenes del MRTA Pudo ser Liberado Después de dos Días de Negociaciones». Excélsior. México D.F.: excelsior.com.mx, 1997-01-06.",,Excélsior,1997,Primera edición,No ficción,Escrito,Prensa,"Política, economía y justicia",México,México y Centroamérica,,Versión realizada sobre texto marcado HTML,JAPON DESMIENTE RESCATE
"Ronald Morales, Albert: Frutoterapia. El poder curativo de 105 frutos que dan la vida. Madrid: Ediciones Libertarias, 1998.","Ronald Morales, Albert",Frutoterapia. El poder curativo de 105 frutos que dan la vida,1998,Primera edición,No ficción,Escrito,Libro,Salud,Colombia,Caribe continental,,,"85. NÍSPERO del JAPON: (Eriobotrya japonica). (Rosaceae). Oropel. Nativo del Japón. Sus frutos se dan en racimos ovalados, amarillos al madurar, de sabor agridulce, jugosos y una o dos semillas de color marrón. Pertenece al grupo de las frutas semiácidas."
"Faus Belau, Angel: La era audiovisual. Historia de los primeros cien años de la radio y la televisión. Barcelona: Eiunsa, 1995.","Faus Belau, Angel",La era audiovisual. Historia de los primeros cien años de la radio y la televisión,1995,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,,,"transmisión el único elemento noticiable fue el nacimiento de un niño mejicano y el abandono de un piragüista durante la celebración de una regata en Södefords (Suecia). El resto careció de tensión informativa. Pero quedaban para la historia las treinta y cinco conexiones que hacían sucederse en la pantalla puntos tan alejados geográficamente como Saporo (en japón) Aarus (Dinamarca), México D.F. y Montréal o Melburne. Por otra parte quedó también patente que el máximo valor del reportaje descansaba sobre la técnica que lo hacía posible, y paralelamente, el que si la televisión supone la eliminación de los distribuidores, requiere, en contrapartida, un aumento considerable en el número"
"Díez de Velasco, Francisco: Hombres, Ritos, Dioses. Introducción a la Historia de las Religiones.. Madrid: Trotta, 1995.","Díez de Velasco, Francisco","Hombres, Ritos, Dioses. Introducción a la Historia de las Religiones.",1995,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,,Los instrumentos bibliográficos básicos orientativos (reseñados al final de cada bloque temático importante) no han sido incluidos.,5.3.5. el budismo en china y en el japón
"Calvo Serraller, Francisco: Historia del Arte. Madrid: Santillana, 1997.","Calvo Serraller, Francisco",Historia del Arte,1997,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,,Curso: 2º Bachillerato,3. El arte en japón
"Rigau, Alejo: Arboricultura forestal y ornamental. Barcelona: Sintes, 1975.","Rigau, Alejo",Arboricultura forestal y ornamental,1975,Primera edición,No ficción,Escrito,Libro,"Actualidad, ocio y vida cotidiana",España,,,,LEGUMINOSASCesalpináceas:Arbol de Judea o del Amor
Acacia de tres espinasPoincianaMimosáceas: Acacia de ConstantinoplaPapilonáceas: Acacia del JapónAcacia blancaAcacia pegajosaAcacia rosaLluvia de oroGliniciaAmorfaGen. GenistaColetuy,,,,,,,,,,,,,
"Rigau, Alejo: Arboricultura forestal y ornamental. Barcelona: Sintes, 1975.","Rigau, Alejo",Arboricultura forestal y ornamental,1975,Primera edición,No ficción,Escrito,Libro,"Actualidad, ocio y vida cotidiana",España,,,,RÓSIDAS Y MONÍMIDASRosáceas: RosalEspireasPomáceas: EspinosNíspero del JapónCotoneasterFotiniaMalus baccataMernbrillero del Japón Amigdaláceas: Prunus tríloba Pérsica davinianaCerasus
"Rigau, Alejo: Arboricultura forestal y ornamental. Barcelona: Sintes, 1975.","Rigau, Alejo",Arboricultura forestal y ornamental,1975,Primera edición,No ficción,Escrito,Libro,"Actualidad, ocio y vida cotidiana",España,,,,RÓSIDAS Y MONÍMIDASRosáceas: RosalEspireasPomáceas: EspinosNíspero del JapónCotoneasterFotiniaMalus baccataMernbrillero del Japón Amigdaláceas: Prunus tríloba Pérsica davinianaCerasus
"Rigau, Alejo: Arboricultura forestal y ornamental. Barcelona: Sintes, 1975.","Rigau, Alejo",Arboricultura forestal y ornamental,1975,Primera edición,No ficción,Escrito,Libro,"Actualidad, ocio y vida cotidiana",España,,,,"nigra L., el Y. cinarea L., el Y. rupestris Eng., el Y. major Heller, el Y. californica Walt., el Y. hindsü Sargent, todos originarios de Norteamérica. Comprende además las especies Y. sieboldiana Maxim, y Y. cordiformis Makino, originarios del Japón; el Y. mandshurica, originario de Manchuria; el Y. bolliviensis de Bolivia; el Y. pterocarpa del Cáucaso y, por último, el Y. baocenta, que parece ser originario de España y de Jamaica."
"Rigau, Alejo: Arboricultura forestal y ornamental. Barcelona: Sintes, 1975.","Rigau, Alejo",Arboricultura forestal y ornamental,1975,Primera edición,No ficción,Escrito,Libro,"Actualidad, ocio y vida cotidiana",España,,,,"Acacia del Japón (Sophora japonica, L.)"
"Rigau, Alejo: Arboricultura forestal y ornamental. Barcelona: Sintes, 1975.","Rigau, Alejo",Arboricultura forestal y ornamental,1975,Primera edición,No ficción,Escrito,Libro,"Actualidad, ocio y vida cotidiana",España,,,,Árbol del cielo o Barniz del Japón
"Palou, Inés: Carne apaleada. Barcelona: Círculo de Lectores, 1975.","Palou, Inés",Carne apaleada,1975,Primera edición,Ficción,Escrito,Libro,Novela,España,,,,"El periodista de Ya comentaba que, en unas fiestas conmemorativas celebradas en el Japón, un fotógrafo había captado el bostezo del Emperador en el transcurso de un banquete oficial y escuchando el discurso de un señor importante. Decía que algunos, al contemplar el bostezo imperial, creerían ver la imagen de un emperador «venido a menos». Al periodista, por el contrario, el bostezo"
"Sintes Pros, Jorge: Los peligros del colesterol. Barcelona: Sintes S.A., 1975.","Sintes Pros, Jorge",Los peligros del colesterol,1975,Primera edición,No ficción,Escrito,Libro,Salud,España,,,El autor no acentúa las mayúsculas,"El «Informe epidemiológico y demográfico» de la Organización Mundial de la Salud, de 1956, dedicado a la arteriosclerosis, indica que en Japón, sobre 10.000 personas, 48 mueren de esclerosis coronaria, mientras en Estados Unidos mueren 847 por la misma causa. Se ha observado también que los japoneses residentes durante cierto tiempo en los Estados Unidos padecen, tanto esclerosis coronaria como infarto, con la misma frecuencia que los americanos. Queda claro, pues, que no es el"
"Sintes Pros, Jorge: Los peligros del colesterol. Barcelona: Sintes S.A., 1975.","Sintes Pros, Jorge",Los peligros del colesterol,1975,Primera edición,No ficción,Escrito,Libro,Salud,España,,,El autor no acentúa las mayúsculas,":: Estados Unidos, Países Escandinavos, Alemania, Inglaterra, Australia, Canadá, Francia, Alemania y ciertas regiones de Argentina y Uruguay, la tasa de colesterol sanguíneo es elevada. En cambio, en los países de la cuenca mediterránea (Italia, España, Grecia, Egipto), en la China y en el Japón, donde la ración de grasas es reducida, la colesterolemia es poco importante."
«Ayer arribó misión de técnicos sismólogos de Japón». El Comercio. Lima: 1975-01-14.,,El Comercio,1975,Primera edición,No ficción,Escrito,Prensa,Ciencias y tecnología,Perú,Andina,,Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.,Ayer arribó misión de técnicos sismólogos de Japón
